domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
htz.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
htxh.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxj.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxd.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
htxw.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hu.ntington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huamna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubcpot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hub-spot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hty.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
htxf.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
httx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxc.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubbspot.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
htyx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubespot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubpot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubpsot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspot0.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htp.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspot5.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubapot.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
hubspoit.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
hubspot3.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspot8.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxy.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspot7.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspot6.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubslot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspod.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspot9.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspot4.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kibertymutual.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspote.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspots.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspotx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kiaserpermanente.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspor.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspet.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
honq.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubsot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubsp0t.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubsoot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspit.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspotr.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspotc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspoy.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspoot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspoty.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kibm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huber.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
kicrosoft.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspott.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubsspot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspto.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubsqot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubtington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
kidjourney.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubsppt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubsopt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hubspotn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
kicoin.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubspsot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hubzpot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hugggingface.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggingfac.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hugginface.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hugging-face.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htxz.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huggingfacee.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggngface.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggingfcae.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggongface.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggnigface.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggingfaec.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hugspot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggingface3.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggigface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huggibgface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huggignface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huggingfaxe.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huggingfaces.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hugginggface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huibspot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huggungface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huhspot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hugingface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huintington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huimana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hujana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huhgingface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huggingfake.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hulana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hukana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huhc.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humaha.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humama.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humana1.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humaana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanaa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humala.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humaba.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanan.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanac.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanad.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanae.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanaf.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hulmana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humanal.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanaz.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humaan.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
ht6x.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanao.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanay.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
human.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humamna.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
human1.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanam.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanat.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanar.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
humanap.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
humaa.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanav.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanag.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humanas.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
huggineface.co,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanaq.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanab.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
human2.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanu.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humane.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humans.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanba.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanma.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humaqna.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
humarna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hummana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humano.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanacom.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanq.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
human-a.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humara.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humanz.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humanc.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humena.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
humona.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humayna.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humina.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humqna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humnana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunama.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hun.tington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humyna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humzna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humntington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hundington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humany.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humtington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humsana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humpana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunntington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanai.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
humuna.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hungington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunmtington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanax.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunbtington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunt.ington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humanw.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntinggton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hunitngton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntimgton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hunrington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunspot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingtob.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingt.on.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hunmana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huno.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunt1ngton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunara.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntington1.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingdon.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunti.ngton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntigton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtpn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
humna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntington5.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtons.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntibgton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntignton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntiington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntinfton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingotn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingron.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingtin.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntintgton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtom.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hungtington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingtion.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingto.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingtong.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hunttington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtonn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntingtoon.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntinqton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntiongton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingyon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntinhton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntinton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntngton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntinngton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huntungton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hurana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hunum.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hurnana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hunyington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntongton.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hurmana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
kintel.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huqqinqface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huqqingface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
husbank.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
husaa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huntingtonb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huspot.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huumana.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hutnington.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hutington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
huuntington.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hux.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hutx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huymana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hvidia.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huvspot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
huubspot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hvmana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hvx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kiucoin.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hvntinqton.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hwitebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kisco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
kjcoin.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hwggingface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hxt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kiti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kkraken.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
hybit.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
hybspot.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
kkta.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
kkucoin.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
kkx.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
kledger.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
hyntington.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
klbank.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
hymana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
kliquid.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
hyumana.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hyx.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
kmeta.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
kmailchimp.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
i-bm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hzx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hztx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hzoom.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
hytx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
i.qm.fi,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
hsbank.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kntel.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kocoin.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htx9.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kigna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kokta.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
i8bm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
koinex.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
htxm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
htzx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ib.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
kokx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
iarbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ianq.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
konq.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ibamk.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ibankofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ibcbs.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
