ASN,Name,Country,Source_List,Is_High_Value_Target,Target_Type
AS57286,"ASGIGAS, ES",ES,Unknown,False,
AS57345,,,Unknown,False,
AS57363,,,Unknown,False,
AS57415,"R-TEL-AS, UA",UA,Unknown,False,
AS57509,"LL-INVESTMENT-LTD, BG",BG,Unknown,False,
AS57523,"CHANGWAY-AS, HK",HK,Unknown,False,
AS57678,"CATTECHNOLOGIES-AS, HK",HK,Unknown,False,
AS57682,"HVDS-AS, UA",UA,Unknown,False,
AS57717,"FBX-AS, NL",NL,Unknown,False,
AS57752,,,Unknown,False,
AS57773,"ONEA, SE",SE,Unknown,False,
AS57814,,,Unknown,False,
AS57858,"AS57858, SC",SC,Unknown,False,
AS57879,"EXIMPROD-AS, RO",RO,Unknown,False,
AS57916,"LAROM-AS Larom TV SRL, MD",MD,Unknown,False,
AS58,"SSC-299-Z-58, CA",CA,Unknown,False,
AS58052,,,Unknown,False,
AS58065,"PACKETEXCHANGE, GB",GB,Unknown,False,
AS58073,,,Unknown,False,
AS58087,"FLORIANKOLB, DE",DE,Unknown,False,
AS58110,,,Unknown,False,
AS58113,"T1TA, IT",IT,Unknown,False,
AS58212,,,Unknown,False,
AS58305,"SYN-US SYN, GB",GB,Unknown,False,
AS58325,,,Unknown,False,
AS58329,,,Unknown,False,
AS58797,,,Unknown,False,
AS58854,,,Unknown,False,
AS58922,,,Unknown,False,
AS58936,,,Unknown,False,
AS58955,"BANGMODENTERPRISE-TH Bangmod Enterprise Co., Ltd., TH",TH,Unknown,False,
AS59,,,Unknown,False,
AS59135,,,Unknown,False,
AS59253,"LEASEWEB-APAC-SIN-11 LEASEWEB SINGAPORE PTE. LTD., SG",SG,Unknown,False,
AS59349,,,Unknown,False,
AS59425,,,Unknown,False,
AS59432,,,Unknown,False,
AS59504,,,Unknown,False,
AS59554,"DATACENTRUMGRONINGEN, NL",NL,Unknown,False,
AS59615,,,Unknown,False,
AS59632,"PIDGINHOST-AS, RO",RO,Unknown,False,
AS59651,"AS-QUALITYNETWORK, IL",IL,Unknown,False,
AS59677,,,Unknown,False,
AS59683,"IRIDATELECOM, RU",RU,Unknown,False,
AS59705,"POBOX2-AS, GB",GB,Unknown,False,
AS59729,"ITL-BG, US",US,Unknown,False,
AS59764,,,Unknown,False,
AS59791,,,Unknown,False,
AS59795,"PERFGRID, NL",NL,Unknown,False,
AS59816,"BLYNX, GB",GB,Unknown,False,
AS59841,,,Unknown,False,
AS59854,"CYBER_FOLKS-RO-SHARED_HOSTING, RO",RO,Unknown,False,
AS59939,,,Unknown,False,
AS6,"BULL-HN, US",US,Unknown,False,
AS60,"AINET-AS60-PDFFILE, US",US,Unknown,False,
AS60011,"MYTHIC-BEASTS-USA, GB",GB,Unknown,False,
AS60068,"CDN77 _, GB",GB,Unknown,False,
AS60117,"HS, AE",AE,Unknown,False,
AS60118,"CYBERSMARTSOLUTIONS-AS, RO",RO,Unknown,False,
AS60223,"NETIFACE-AS Netiface, GB",GB,Unknown,False,
AS60230,,,Unknown,False,
AS60304,"STARNET, AL",AL,Unknown,False,
AS60404,,,Unknown,False,
AS60476,,,Unknown,False,
AS60485,"AS-60485, SC",SC,Unknown,False,
AS60505,"SPOKKIE, NL",NL,Unknown,False,
AS60539,"HUICAST_TELECOM, HK",HK,Unknown,False,
AS60558,"SECUREDSERVERS-EU, US",US,Unknown,False,
AS60567,,,Unknown,False,
AS60581,,,Unknown,False,
AS6060,"MAGI-NET-GW, US",US,Unknown,False,
AS60729,"TORSERVERS-NET, DE",DE,Unknown,False,
AS60739,"SCH-AS, GB",GB,Unknown,False,
AS60781,"LEASEWEB-NL-AMS-01 Netherlands, NL",NL,Unknown,False,
AS60800,"NHL-AS1, GB",GB,Unknown,False,
AS60842,"HUIZE-HOLDINGS-AS, KG",KG,Unknown,False,
AS61,"DEC-MARLBORO-AS, US",US,Unknown,False,
AS61098,"EXOSCALE, CH",CH,Unknown,False,
AS61102,,,Unknown,False,
AS61107,"UCDN, NL",NL,Unknown,False,
AS61147,"CALLHOSTED-AS Callhosted BV provides Broadband, Voice, Data, Internet, NL",NL,Unknown,False,
AS61157,"PLUSSERVER-ASN1, DE",DE,Unknown,False,
AS61272,"IST-AS, LT",LT,Unknown,False,
AS61280,"CMU_GRCHC, RU",RU,Unknown,False,
AS61317,,,Unknown,False,
AS61412,,,Unknown,False,
AS61432,,,Unknown,False,
AS61440,"Internet Utilities LATAM Ltd., BZ",BZ,Unknown,False,
AS61493,,,Unknown,False,
AS6167,,,Unknown,False,
AS6186,"GARCIA-ASN, US",US,Unknown,False,
AS61879,"America Latina Educacional Adm. e Servicos LTDA, BR",BR,Unknown,False,
AS6188,,,Unknown,False,
AS61969,,,Unknown,False,
AS62,"CONE, US",US,Unknown,False,
AS62005,"BV-EU-AS, EE",EE,Unknown,False,
AS62026,"FTS-TURKEY, TR",TR,Unknown,False,
AS6204,"ZET-NET ZET.NET IP Transit, RO",RO,Unknown,False,
AS62049,,,Unknown,False,
AS6206,,,Unknown,False,
AS62068,,,Unknown,False,
AS6207,"BUNNY-COMMUNICATIONS, US",US,Unknown,False,
AS62071,,,Unknown,False,
AS62082,,,Unknown,False,
AS62088,,,Unknown,False,
AS62167,,,Unknown,False,
AS62206,"PITLINE-AS, UA",UA,Unknown,False,
AS62217,"VOOSERVERS, GB",GB,Unknown,False,
AS62240,,,Unknown,False,
AS62281,"VIDEOMAG-AS str.Granicerului 27, s.Colibas, or.Cahul, R.Moldova, MD-5316, MD",MD,Unknown,False,
AS62282,,,Unknown,False,
AS62310,"MH-DC-AS, DE",DE,Unknown,False,
AS6233,"XTOM, US",US,Unknown,False,
AS62370,,,Unknown,False,
AS62371,,,Unknown,False,
AS62380,"***************************************, RO",RO,Unknown,False,
AS62403,,,Unknown,False,
AS62471,,,Unknown,False,
AS62540,"DRAKE-AS, US",US,Unknown,False,
AS62563,,,Unknown,False,
AS62567,,,Unknown,False,
AS62605,"UNTANGLEDTECH, US",US,Unknown,False,
AS62651,"NETPROTECT-DP, US",US,Unknown,False,
AS62756,"DOTBLOCK-2, US",US,Unknown,False,
AS62785,,,Unknown,False,
AS62838,"REPRISE-HOSTING, US",US,Unknown,False,
AS62864,,,Unknown,False,
AS62899,"CLARITYHS, CA",CA,Unknown,False,
AS62904,"AS62904, US",US,Unknown,False,
AS63,"LL-MI, US",US,Unknown,False,
AS63018,"DEDICATED, US",US,Unknown,False,
AS63023,"AS-GLOBALTELEHOST, US",US,Unknown,False,
AS63119,"AS-63119, SC",SC,Unknown,False,
AS63128,"NETPROTECT-CHICAGO, US",US,Unknown,False,
AS63199,,,Unknown,False,
AS63213,"ASTUTEHOSTING-VALUE, CA",CA,Unknown,False,
AS63383,,,Unknown,False,
AS63473,"HOSTHATCH, US",US,Unknown,False,
AS63881,,,Unknown,False,
AS63916,"IPTELECOM-AS-AP IPTELECOM Global, HK",HK,Unknown,False,
AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",SG,Unknown,False,
AS63956,,,Unknown,False,
AS63961,"BDREN-UGC-AS-AP Bangladesh Research and Education Network BdREN, BD",BD,Unknown,False,
AS64,,,Unknown,False,
AS64022,,,Unknown,False,
AS64050,"BGNL-HK BGP Network Limited, HK",HK,Unknown,False,
AS64199,,,Unknown,False,
AS64200,,,Unknown,False,
AS6424,"EDGOO NETWORKS, PT",PT,Unknown,False,
AS64245,"AS-DIGITALFYRE, US",US,Unknown,False,
AS64286,"LOGICWEB, US",US,Unknown,False,
AS64425,,,Unknown,False,
AS64439,,,Unknown,False,
AS64457,,,Unknown,False,
AS64476,,,Unknown,False,
AS64484,,,Unknown,False,
AS64496,,,Unknown,False,
AS65,"AF-RASN-65, US",US,Unknown,False,
AS66,"DNIC-AS-00066, US",US,Unknown,False,
AS67,"SDC-PRC-AS, US",US,Unknown,False,
AS6718,,,Unknown,False,
AS6724,,,Unknown,False,
AS6729,,,Unknown,False,
AS6739,"ONO-AS Cableuropa - ONO, ES",ES,Unknown,False,
AS6762,,,Unknown,False,
AS6789,"CRELCOM-NET, RU",RU,Unknown,False,
AS68,"LANL-NM, US",US,Unknown,False,
AS6866,"CYTA-NETWORK Internet Services, CY",CY,Unknown,False,
AS6870,,,Unknown,False,
AS69,"UPENN-NETWORK-LAB, US",US,Unknown,False,
AS6939,,,Unknown,False,
AS6982,"DRAGON, US",US,Unknown,False,
AS699,"AMAZON-LEO-TERRESTRIAL, US",US,Unknown,False,
AS7,,,Unknown,False,
AS70,"NLM-GW, US",US,Unknown,False,
AS7018,"ATT-INTERNET4, US",US,Unknown,False,
AS7040,"NETMINDERS, CA",CA,Unknown,False,
AS7057,"MANAGEDNETWORK, CA",CA,Unknown,False,
AS71,"HPINC-AMERICAS, US",US,Unknown,False,
AS7185,,,Unknown,False,
AS7195,"EDGEUNO S.A.S, CO",CO,Unknown,False,
AS72,"SCHLUMBERGER-AS, US",US,Unknown,False,
AS7203,"LEASEWEB-USA-SFO, US",US,Unknown,False,
AS7224,"AMAZON-AS, US",US,Unknown,False,
AS73,"WASHINGTON-AS, US",US,Unknown,False,
AS7349,"AS-TIERP-7349, US",US,Unknown,False,
AS74,,,Unknown,False,
AS7411,"WINTERSTORM, US",US,Unknown,False,
AS7489,"HOSTUS-GLOBAL-AS HostUS, HK",HK,Unknown,False,
AS75,,,Unknown,False,
AS7506,"INTERQ GMO Internet Group, Inc., JP",JP,Unknown,False,
AS7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,Unknown,False,
AS7595,,,Unknown,False,
AS7598,"FUL-APAC-AS Forcepoint UK Limited, IN",IN,Unknown,False,
AS76,"SDC-CAM-AS, US",US,Unknown,False,
AS77,,,Unknown,False,
AS78,"BA-346-78, US",US,Unknown,False,
AS7850,,,Unknown,False,
AS79,"DSPO-HC-AS, US",US,Unknown,False,
AS7907,"NETWORD-CORP, US",US,Unknown,False,
AS7922,"COMCAST-7922, US",US,Unknown,False,
AS7979,,,Unknown,False,
AS8,"RICE-AS, US",US,Unknown,False,
AS80,"GE-CRD, US",US,Unknown,False,
AS801,"AMAZON-LEO, US",US,Unknown,False,
AS8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,Unknown,False,
AS81,,,Unknown,False,
AS8100,,,Unknown,False,
AS82,"OPENTEXT, US",US,Unknown,False,
AS8285,"VERSIA, LV",LV,Unknown,False,
AS83,,,Unknown,False,
AS834,"IPXO, US",US,Unknown,False,
AS84,,,Unknown,False,
AS8412,"TMA Magenta Telekom, AT",AT,Unknown,False,
AS8447,"A1TELEKOM-AT A1 Telekom Austria AG, AT",AT,Unknown,False,
AS8452,"TE-AS TE-AS, EG",EG,Unknown,False,
AS8455,"ATOM86-AS ATOM86, NL",NL,Unknown,False,
AS8473,,,Unknown,False,
AS8477,"ECHOSTARPL-AS ZTS Echostar Studio Poznan Poland, PL",PL,Unknown,False,
AS85,,,Unknown,False,
AS852,"TELUS Communications, CA",CA,Unknown,False,
AS8529,"OMANTEL-AS ZOI - Zain Omantel International, AE",AE,Unknown,False,
AS8551,"BEZEQ-INTERNATIONAL-AS Bezeqint Internet Backbone, IL",IL,Unknown,False,
AS8556,,,Unknown,False,
AS8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",DE,Unknown,False,
AS86,"DXC-AS86, US",US,Unknown,False,
AS87,,,Unknown,False,
AS8717,"A1, BG",BG,Unknown,False,
AS88,,,Unknown,False,
AS89,"DNIC-AS-00089, US",US,Unknown,False,
AS8972,"GD-EMEA-DC-SXB1, DE",DE,Unknown,False,
AS9,"CMU-ROUTER, US",US,Unknown,False,
AS90,"SUN-AS, US",US,Unknown,False,
AS9002,"RETN-AS, GB",GB,Unknown,False,
AS9009,"M247, RO",RO,Unknown,False,
AS91,,,Unknown,False,
AS9121,"TTNET, TR",TR,Unknown,False,
AS9164,"R-TEL-AS, UA",UA,Unknown,False,
AS9166,"CEGEKA-HASSELT, BE",BE,Unknown,False,
AS92,"CLARKSON-AS, US",US,Unknown,False,
AS9280,"SAU-NET-AU Servers Australia Pty Ltd, AU",AU,Unknown,False,
AS9290,"GOHOSTING-AS-AP GoHosting, AU",AU,Unknown,False,
AS9294,,,Unknown,False,
AS93,"NTTA-93, US",US,Unknown,False,
AS9312,"XTOM xTom, HK",HK,Unknown,False,
AS9318,,,Unknown,False,
AS9335,,,Unknown,False,
AS9370,,,Unknown,False,
AS9381,,,Unknown,False,
AS939,"USA-2022, US",US,Unknown,False,
AS94,,,Unknown,False,
AS9412,"HCDS-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU",AU,Unknown,False,
AS95,,,Unknown,False,
AS96,"DNIC-AS-00096, US",US,Unknown,False,
AS9667,"HOSTWORKS-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU",AU,Unknown,False,
AS9678,"HOSTINGINSIDE HostingInside LTD., TW",TW,Unknown,False,
AS97,"NTTA-97, US",US,Unknown,False,
AS98,"ROCKEFELLER-AS, US",US,Unknown,False,
AS9823,,,Unknown,False,
AS99,"INTEL-IWARP, US",US,Unknown,False,
AS9925,"HKTDCS-AS-AP VDC Powerbase Hong Kong Data Centers Limited, HK",HK,Unknown,False,
