ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance
104.140.119.192,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.96,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
206.217.134.37,astrill,medium,US,,exit,AS36352,"AS-COLOCROSSING - HostPapa, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
77.92.76.179,astrill,medium,GB,,exit,AS13213,"UK2NET-AS, GB",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
148.113.25.177,astrill,medium,CA,,exit,AS16276,"OVH, FR",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
139.99.190.120,astrill,confirmed,CA,,exit,AS16276,"OVH, FR",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
208.167.237.34,astrill,confirmed,US,,exit,AS20473,"AS-VULTR - The Constant Company, LLC, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
134.119.180.53,astrill,medium,DE,,exit,AS29066,"VELIANET-AS velia.net Internetdienste GmbH, DE",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
169.57.129.26,astrill,medium,US,,exit,AS36351,"SOFTLAYER - IBM Cloud, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.165,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.57,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.21,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.40,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
74.222.20.21,astrill,medium,US,,exit,AS22439,"PERFECT-INTERNATIONAL - Perfect International, Inc, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
167.88.61.22,astrill,medium,US,,exit,AS63023,"AS-GLOBALTELEHOST - GTHost, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.234,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
144.48.61.95,astrill,confirmed,GB,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.250.148.58,astrill,medium,US,,exit,AS53850,"GORILLASERVERS - GorillaServers, Inc., US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.9,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
199.38.247.130,astrill,medium,US,,exit,AS394625,"WHITELABELIT - WhiteLabel IT Solutions Corp, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
103.10.199.53,astrill,medium,HK,,exit,AS55536,"PSWITCH-HK PACSWITCH IP NETWORK, HK",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
160.202.160.47,astrill,medium,KR,,exit,AS4766,"KIXS-AS-KR Korea Telecom, KR",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
108.181.52.169,astrill,medium,CA,,exit,AS40676,"AS40676 - Psychz Networks, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
91.207.174.101,astrill,medium,RO,,exit,AS9009,"M247, RO",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.200.159.212,astrill,medium,US,,exit,AS46562,"PERFORMIVE - Performive LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
66.90.90.45,astrill,medium,US,,exit,AS3216,"SOVAM-AS, RU",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
108.170.33.178,astrill,medium,US,,exit,AS20454,"SSASN2 - SECURED SERVERS LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
75.127.12.162,astrill,medium,US,,exit,AS36352,"AS-COLOCROSSING - HostPapa, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
69.163.38.130,astrill,medium,US,,exit,AS26388,"FIBERFI - FIBERFI, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
216.155.131.203,astrill,confirmed,US,,exit,AS20473,"AS-VULTR - The Constant Company, LLC, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
208.167.237.28,astrill,confirmed,US,,exit,AS20473,"AS-VULTR - The Constant Company, LLC, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
208.167.237.7,astrill,confirmed,US,,exit,AS20473,"AS-VULTR - The Constant Company, LLC, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
107.172.242.125,astrill,medium,US,,exit,AS36352,"AS-COLOCROSSING - HostPapa, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
108.181.41.230,astrill,medium,CA,,exit,AS40676,"AS40676 - Psychz Networks, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.88,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.183,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.2,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.186,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.92.186.5,astrill,medium,US,,exit,AS55154,"MADGEN-01 - Madgenius.com, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.103,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.52,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.223,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
185.245.80.217,astrill,medium,GB,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
144.48.61.230,astrill,confirmed,GB,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
207.126.89.123,astrill,medium,US,,exit,AS6939,"HURRICANE - Hurricane Electric LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
131.255.6.48,astrill,medium,AR,,exit,AS61493,"InterBS S.R.L. BAEHOST, AR",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
142.44.226.4,astrill,confirmed,CA,,exit,AS16276,"OVH, FR",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.180,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.69,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.18,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
174.128.251.99,astrill,medium,US,,exit,AS46844,"SHARKTECH - Sharktech, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
23.105.155.87,astrill,medium,US,,exit,AS396362,"LEASEWEB-USA-NYC - Leaseweb USA, Inc., US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
141.255.165.163,astrill,medium,PA,,exit,AS51852,"PLI-AS, PA",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
192.119.10.69,astrill,medium,CA,,exit,AS55081,"24SHELLS - 24 SHELLS, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.188,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.179,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
144.48.61.42,astrill,confirmed,GB,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
144.48.61.143,astrill,confirmed,GB,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.253.7.202,astrill,medium,US,,exit,AS18779,"EGIHOSTING - EGIHosting, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
103.125.234.57,astrill,medium,VU,,exit,AS3258,"XTOM-JAPAN xTom Japan Corporation, JP",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
131.255.6.49,astrill,medium,AR,,exit,AS61493,"InterBS S.R.L. BAEHOST, AR",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.1,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.250,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
45.250.255.59,astrill,medium,US,,exit,AS396356,"LATITUDE-SH - Latitude.sh, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
139.99.190.121,astrill,confirmed,CA,,exit,AS16276,"OVH, FR",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
91.201.66.146,astrill,medium,LT,,exit,AS56630,"MELBICOM-EU-AS Melbikomas UAB, LT",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
185.254.196.88,astrill,medium,UA,,exit,AS30860,"YURTEH-AS, UA",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
23.106.169.116,astrill,medium,US,,exit,AS7203,"LEASEWEB-USA-SFO - Leaseweb USA, Inc., US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
178.132.6.37,astrill,medium,NL,,exit,AS49981,"WORLDSTREAM, NL",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
38.170.181.94,astrill,medium,US,,exit,AS174,"COGENT-174 - Cogent Communications, LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.184,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.104,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.61,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
79.124.1.190,astrill,confirmed,BG,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
144.48.61.219,astrill,confirmed,GB,,exit,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
173.44.224.133,astrill,medium,US,,exit,AS49532,"SERVERHUB-NL, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
207.126.93.96,astrill,medium,US,,exit,AS6939,"HURRICANE - Hurricane Electric LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
103.125.234.14,astrill,medium,VU,,exit,AS3258,"XTOM-JAPAN xTom Japan Corporation, JP",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.211,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.130,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.30,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.137,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.98,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.140.119.177,astrill,confirmed,US,,exit,AS62904,"AS62904 - Eonix Corporation, US",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
142.44.226.21,astrill,confirmed,CA,,exit,AS16276,"OVH, FR",spur_2024+rdap,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
45.145.68.10,astrill,medium,US,,exit,AS49367,"ASSEFLOW, IT",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
154.29.79.194,astrill,medium,US,,exit,AS397423,"TIER-NET - Tier.Net Technologies LLC, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
74.222.14.201,astrill,medium,US,,exit,AS22439,"PERFECT-INTERNATIONAL - Perfect International, Inc, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
104.223.97.13,astrill,medium,US,,exit,AS36352,"AS-COLOCROSSING - HostPapa, US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
172.255.148.249,astrill,medium,US,,exit,AS394380,"LEASEWEB-USA-DAL - Leaseweb USA, Inc., US",spur_2024,2026-04-22,,Spur seed + RDAP validation + Shodan org,"PRIMARY DPRK (Mandiant, Microsoft, Spur, Unit 42, SecurityScorecard: UNC5267 + Lazarus)"
