domain,dns_a,dns_aaaa,dns_mx,dns_ns,fuzzer,source_target
binancs.com,['104.21.10.130'],['2606:4700:3033::ac43:8379'],,['dante.ns.cloudflare.com'],replacement,binance.com
binancz.com,['104.21.13.31'],['2606:4700:3032::ac43:847c'],,['dante.ns.cloudflare.com'],replacement,binance.com
bihance.com,['104.21.54.163'],['2606:4700:3031::6815:36a3'],,['dora.ns.cloudflare.com'],replacement,binance.com
binanc4.com,['104.21.58.60'],['2606:4700:3034::6815:3a3c'],,['duke.ns.cloudflare.com'],replacement,binance.com
bibance.com,['107.161.23.204'],,,['ns1.dnsowl.com'],replacement,binance.com
bonance.com,['109.234.165.131'],,['bonance.com'],['ns1.o2switch.net'],replacement,binance.com
b9nance.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],replacement,binance.com
bjnance.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],replacement,binance.com
ginance.com,['13.248.158.7'],,[''],['1ns.yahoo.com'],replacement,binance.com
vinance.com,['15.197.212.58'],,,['dns1.name-services.com'],replacement,binance.com
binahce.com,['209.196.146.115'],,,['ns3.epik.com'],replacement,binance.com
binanc3.com,['34.111.46.214'],,,['dora.ns.cloudflare.com'],replacement,binance.com
binanfe.com,['34.111.46.214'],,,['dora.ns.cloudflare.com'],replacement,binance.com
ninance.com,['52.20.84.62'],,,,replacement,binance.com
binancr.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],replacement,binance.com
binancw.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],replacement,binance.com
binanve.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],replacement,binance.com
binsnce.com,['54.215.31.113'],,,,replacement,binance.com
bunance.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],replacement,binance.com
binabce.com,,,,['alina.ns.cloudflare.com'],replacement,binance.com
binande.com,,,,['melina.ns.cloudflare.com'],replacement,binance.com
binanxe.com,,,,['ns1.dyna-ns.net'],replacement,binance.com
binznce.com,,,,['dns1.registrar-servers.com'],replacement,binance.com
binan.ce.com,['13.248.169.48'],,[''],['ns1.afternic.com'],subdomain,binance.com
bi.nance.com,['38.113.20.84'],,,,subdomain,binance.com
bniance.com,['103.59.100.240'],,,['carlos.ns.cloudflare.com'],transposition,binance.com
ibnance.com,['104.21.41.254'],['2606:4700:3033::ac43:c54c'],,['dante.ns.cloudflare.com'],transposition,binance.com
binnace.com,['207.246.78.75'],,,['ns1.dnsowl.com'],transposition,binance.com
biannce.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],transposition,binance.com
binacne.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],transposition,binance.com
binancecom.com,,,,['ns1.park-my-domain.net'],various,binance.com
binonce.com,['103.224.212.107'],,['park-mx.above.com'],['ns1.above.com'],vowel-swap,binance.com
binanco.com,['104.21.3.190'],['2606:4700:3033::6815:3be'],,['dante.ns.cloudflare.com'],vowel-swap,binance.com
binanci.com,['107.161.23.204'],,,['ns1.dnsowl.com'],vowel-swap,binance.com
benance.com,['47.52.200.94'],,,['donald.ns.cloudflare.com'],vowel-swap,binance.com
binunce.com,,,['park-mx.above.com'],['512.ns1.above.com'],vowel-swap,binance.com
bitfinex.com,['104.16.164.90'],,,['rick.ns.cloudflare.com'],*original,bitfinex.com
bitfinext.com,['13.248.169.48'],,[''],['ns3.afternic.com'],addition,bitfinex.com
bitfinexc.com,['2.57.91.91'],,,['artemis.dns-parking.com'],addition,bitfinex.com
bitfinexx.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],addition,bitfinex.com
bitfinexn.com,,,,['nsgbr.comlaude.co.uk'],addition,bitfinex.com
bitfinexs.com,,,,['nsgbr.comlaude.co.uk'],addition,bitfinex.com
bitfinexv.com,,,,['nora.ns.cloudflare.com'],addition,bitfinex.com
bitfinexw.com,,,,['colin.ns.cloudflare.com'],addition,bitfinex.com
bitbinex.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],bitsquatting,bitfinex.com
bitvinex.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],bitsquatting,bitfinex.com
bitfinax.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,bitfinex.com
bitdinex.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],bitsquatting,bitfinex.com
bitfinez.com,['69.49.235.159'],,,['ns71.domaincontrol.com'],bitsquatting,bitfinex.com
bitfanex.com,,,,['nsgbr.comlaude.co.uk'],bitsquatting,bitfinex.com
bitfinnex.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],homoglyph,bitfinex.com
bitfirex.com,['13.248.169.48'],,[''],['ns1.afternic.com'],homoglyph,bitfinex.com
bltfinex.com,['15.197.148.33'],,,['ns69.domaincontrol.com'],homoglyph,bitfinex.com
xn--btfnex-p9ac.com,['15.197.225.128'],,['xnbtfnexp9ac-com0m1e.mail.protection.outlook.com'],['ns57.domaincontrol.com'],homoglyph,bitfinex.com
bitflnex.com,['172.233.211.57'],,,['pl1.managedns.org'],homoglyph,bitfinex.com
xn--btfinex-zya.com,['192.64.119.138'],,['mx1.privateemail.com'],['dns1.registrar-servers.com'],homoglyph,bitfinex.com
bitfimex.com,['44.232.173.249'],,,['launch1.spaceship.net'],homoglyph,bitfinex.com
bltflnex.com,,,,['melnicoff.ns.cloudflare.com'],homoglyph,bitfinex.com
bittfinex.com,['104.21.28.132'],['2606:4700:3031::6815:1c84'],,['joan.ns.cloudflare.com'],insertion,bitfinex.com
bitfinmex.com,['162.255.119.165'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],insertion,bitfinex.com
bitffinex.com,,,,['peaches.ns.cloudflare.com'],insertion,bitfinex.com
bitfindex.com,,,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],insertion,bitfinex.com
bitfnex.com,['103.224.182.239'],,['park-mx.above.com'],['807.ns1.abovedomains.com'],omission,bitfinex.com
bitfinx.com,['103.224.212.106'],,['park-mx.above.com'],['567.ns1.abovedomains.com'],omission,bitfinex.com
bitfiex.com,['104.21.3.110'],['2606:4700:3034::6815:36e'],['mx1.privateemail.com'],['aaron.ns.cloudflare.com'],omission,bitfinex.com
itfinex.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],omission,bitfinex.com
bitfine.com,['15.197.148.33'],,,['ns53.domaincontrol.com'],omission,bitfinex.com
bitinex.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],omission,bitfinex.com
btfinex.com,['54.215.31.113'],,,['ns1.dyna-ns.net'],omission,bitfinex.com
bifinex.com,,,,['nsgbr.comlaude.co.uk'],omission,bitfinex.com
bbitfinex.com,['100.28.104.175'],['2600:1f18:297:ba0e:7900:f622:48a8:f266'],,['nsgbr.comlaude.co.uk'],repetition,bitfinex.com
bitfiinex.com,['103.224.182.240'],,['park-mx.above.com'],['5014.ns1.abovedomains.com'],repetition,bitfinex.com
bitfineex.com,['103.224.182.240'],,['park-mx.above.com'],['5014.ns1.abovedomains.com'],repetition,bitfinex.com
biitfinex.com,,,,['peaches.ns.cloudflare.com'],repetition,bitfinex.com
bitfined.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],replacement,bitfinex.com
bitfonex.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],replacement,bitfinex.com
