ip,source,asn,kvm_detected,kvm_products,rmm_detected,rmm_products,exposure_evidence,checked_date
192.210.228.254,known_campaign_ips.txt,AS36352,False,,False,,,2026-08-23
192.220.10.139,dea_domains_probed.csv,AS2914,False,,False,,,2026-08-25
192.250.239.171,dea_domains_probed.csv,AS51713,False,,False,,,2026-08-25
192.253.235.218,dea_domains_probed.csv,AS152194,False,,False,,,2026-08-25
192.64.119.105,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.119.136,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.119.176,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.119.220,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.119.236,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.119.245,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.119.95,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
192.64.151.235,dea_domains_probed.csv,AS399522,False,,False,,,2026-08-25
193.108.118.7,known_campaign_ips.txt,AS63023,False,,False,,,2026-08-23
193.203.239.81,dea_domains_probed.csv,AS210403,False,,False,,,2026-08-25
194.58.112.174,dea_domains_probed.csv,AS197695,False,,False,,,2026-08-25
195.201.128.179,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
195.201.179.80,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
195.30.84.232,dea_domains_probed.csv,AS5539,False,,False,,,2026-08-25
198.16.45.9,dea_domains_probed.csv,AS40065,False,,False,,,2026-08-25
198.185.159.145,dea_domains_probed.csv,AS53831,False,,False,,,2026-08-25
198.187.29.188,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
198.199.105.242,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
198.199.65.120,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
198.211.113.62,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
198.23.160.119,dea_domains_probed.csv,AS36352,False,,False,,,2026-08-25
198.49.23.144,dea_domains_probed.csv,AS53831,False,,False,,,2026-08-25
198.49.23.145,dea_domains_probed.csv,AS53831,False,,False,,,2026-08-25
198.54.114.148,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
198.54.117.242,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
199.193.114.103,dea_domains_probed.csv,,False,,False,,,2026-08-25
2.56.244.97,dea_domains_probed.csv,AS216063,False,,False,,,2026-08-25
2.57.91.91,dea_domains_probed.csv,AS47583,False,,False,,,2026-08-25
2.59.170.20,dea_domains_probed.csv,AS49981,False,,False,,,2026-08-25
20.157.210.39,dea_domains_probed.csv,AS8069,False,,False,,,2026-08-25
20.205.139.3,dea_domains_probed.csv,AS8075,False,,False,,,2026-08-25
20.249.209.63,dea_domains_probed.csv,AS8075,False,,False,,,2026-08-25
20.6.130.67,known_campaign_ips.txt,AS8075,False,,False,,,2026-08-23
20.76.201.171,dea_domains_probed.csv,AS8075,False,,False,,,2026-08-25
200.97.219.235,dea_domains_probed.csv,AS7738,False,,False,,,2026-08-25
202.61.87.196,dea_domains_probed.csv,AS133201,False,,False,,,2026-08-25
203.107.45.167,dea_domains_probed.csv,AS37963,False,,False,,,2026-08-25
203.152.198.135,dea_domains_probed.csv,AS2514,False,,False,,,2026-08-25
203.168.129.181,dea_domains_probed.csv,AS9513,False,,False,,,2026-08-25
204.16.169.54,dea_domains_probed.csv,AS19557,False,,False,,,2026-08-25
204.188.208.146,dea_domains_probed.csv,AS46844,False,,False,,,2026-08-25
206.119.121.105,dea_domains_probed.csv,AS140224,False,,False,,,2026-08-25
206.119.185.246,dea_domains_probed.csv,AS133199,False,,False,,,2026-08-25
206.189.209.176,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
206.72.199.226,known_campaign_ips.txt,AS19318,False,,False,,,2026-08-23
207.180.208.205,dea_domains_probed.csv,AS51167,False,,False,,,2026-08-25
207.207.210.107,dea_domains_probed.csv,AS10823,False,,False,,,2026-08-25
207.207.210.229,dea_domains_probed.csv,AS10823,False,,False,,,2026-08-25
207.207.210.36,dea_domains_probed.csv,AS10823,False,,False,,,2026-08-25
207.207.210.50,dea_domains_probed.csv,AS10823,False,,False,,,2026-08-25
207.56.32.221,dea_domains_probed.csv,AS2914,False,,False,,,2026-08-25
208.74.148.178,dea_domains_probed.csv,AS27589,False,,False,,,2026-08-25
208.91.196.52,dea_domains_probed.csv,AS40034,False,,False,,,2026-08-25
208.94.116.66,dea_domains_probed.csv,AS40630,False,,False,,,2026-08-25
208.98.43.141,dea_domains_probed.csv,AS46844,False,,False,,,2026-08-25
208.98.43.37,dea_domains_probed.csv,AS46844,False,,False,,,2026-08-25
208.98.43.40,dea_domains_probed.csv,AS46844,False,,False,,,2026-08-25
208.98.43.98,dea_domains_probed.csv,AS46844,False,,False,,,2026-08-25
209.127.185.86,dea_domains_probed.csv,AS55286,False,,False,,,2026-08-25
209.141.38.71,dea_domains_probed.csv,AS53667,False,,False,,,2026-08-25
209.196.146.115,dea_domains_probed.csv,AS394456,False,,False,,,2026-08-25
212.104.141.120,known_campaign_ips.txt,AS12989,False,,False,,,2026-08-25
212.104.141.140,known_campaign_ips.txt,AS12989,False,,False,,,2026-08-25
212.104.141.72,known_campaign_ips.txt,AS12989,False,,False,,,2026-08-25
212.104.141.88,known_campaign_ips.txt,AS12989,False,,False,,,2026-08-25
212.92.105.19,dea_domains_probed.csv,AS43350,False,,False,,,2026-08-25
213.136.89.207,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
213.186.33.5,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
213.239.209.178,known_campaign_ips.txt,AS24940,False,,False,,,2026-08-23
213.249.67.10,dea_domains_probed.csv,AS42585,False,,False,,,2026-08-25
216.144.230.22,known_campaign_ips.txt,,False,,False,,,2026-08-23
216.150.16.1,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
216.198.79.1,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
216.225.165.252,dea_domains_probed.csv,AS400866,False,,False,,,2026-08-25
216.239.32.21,dea_domains_probed.csv,AS15169,False,,False,,,2026-08-25
216.239.38.21,dea_domains_probed.csv,AS15169,False,,False,,,2026-08-25
216.245.197.44,dea_domains_probed.csv,AS46475,False,,False,,,2026-08-25
216.40.34.41,dea_domains_probed.csv,AS15348,False,,False,,,2026-08-25
216.55.149.9,dea_domains_probed.csv,AS30447,False,,False,,,2026-08-25
216.75.62.102,dea_domains_probed.csv,AS10439,False,,False,,,2026-08-25
217.154.125.55,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
217.19.248.132,dea_domains_probed.csv,AS60819,False,,False,,,2026-08-25
217.194.135.76,dea_domains_probed.csv,AS133861,False,,False,,,2026-08-25
217.21.190.175,dea_domains_probed.csv,AS34762,False,,False,,,2026-08-25
217.70.184.38,dea_domains_probed.csv,AS29169,False,,False,,,2026-08-25
217.76.156.252,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
221.128.249.179,known_campaign_ips.txt,AS55933,False,,False,,,2026-08-23
222.167.32.104,dea_domains_probed.csv,AS9908,False,,False,,,2026-08-25
222.167.32.126,dea_domains_probed.csv,AS9908,False,,False,,,2026-08-25
222.167.32.127,dea_domains_probed.csv,AS9908,False,,False,,,2026-08-25
23.145.136.129,dea_domains_probed.csv,AS209242,False,,False,,,2026-08-25
23.145.136.190,dea_domains_probed.csv,AS209242,False,,False,,,2026-08-25
23.145.152.228,dea_domains_probed.csv,AS209242,False,,False,,,2026-08-25
23.224.132.190,dea_domains_probed.csv,AS40065,False,,False,,,2026-08-25
23.225.146.173,dea_domains_probed.csv,AS40065,False,,False,,,2026-08-25
23.225.197.51,dea_domains_probed.csv,AS40065,False,,False,,,2026-08-25
23.227.203.221,known_campaign_ips.txt,AS29802,False,,False,,,2026-08-25
23.227.38.32,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
23.239.4.93,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
23.82.16.53,dea_domains_probed.csv,AS7203,False,,False,,,2026-08-25
23.82.16.54,dea_domains_probed.csv,AS7203,False,,False,,,2026-08-25
23.82.16.55,dea_domains_probed.csv,AS7203,False,,False,,,2026-08-25
23.82.16.56,dea_domains_probed.csv,AS7203,False,,False,,,2026-08-25
23.82.16.57,dea_domains_probed.csv,AS7203,False,,False,,,2026-08-25
23.95.14.157,dea_domains_probed.csv,AS36352,False,,False,,,2026-08-25
24.113.41.81,dea_domains_probed.csv,AS11404,False,,False,,,2026-08-25
3.233.30.191,dea_domains_probed.csv,AS14618,False,,False,,,2026-08-25
3.33.130.190,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
3.33.139.32,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
3.33.165.172,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
3.33.192.77,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
3.33.237.246,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
3.33.243.145,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
3.33.251.168,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
31.14.99.151,dea_domains_probed.csv,AS20857,False,,False,,,2026-08-25
31.220.75.18,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
31.31.196.17,dea_domains_probed.csv,AS197695,False,,False,,,2026-08-25
31.31.205.163,dea_domains_probed.csv,AS197695,False,,False,,,2026-08-25
34.111.179.208,dea_domains_probed.csv,AS396982,False,,False,,,2026-08-25
34.111.60.28,dea_domains_probed.csv,AS396982,False,,False,,,2026-08-25
34.210.159.229,known_campaign_ips.txt,AS16509,False,,False,,,2026-08-23
34.216.117.25,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
34.36.169.126,dea_domains_probed.csv,AS396982,False,,False,,,2026-08-25
35.188.74.226,dea_domains_probed.csv,AS396982,False,,False,,,2026-08-25
37.1.220.158,dea_domains_probed.csv,AS58061,False,,False,,,2026-08-25
37.120.161.148,dea_domains_probed.csv,AS197540,False,,False,,,2026-08-25
37.221.193.144,dea_domains_probed.csv,AS197540,False,,True,VNC,5900:VNC(port),2026-08-25
37.230.118.213,dea_domains_probed.csv,AS29182,False,,False,,,2026-08-25
38.12.160.173,dea_domains_probed.csv,AS54600,False,,False,,,2026-08-25
38.162.125.143,dea_domains_probed.csv,AS140224,False,,False,,,2026-08-25
38.173.42.16,dea_domains_probed.csv,AS398478,False,,False,,,2026-08-25
38.173.42.7,dea_domains_probed.csv,AS398478,False,,False,,,2026-08-25
38.173.42.9,dea_domains_probed.csv,AS398478,False,,False,,,2026-08-25
38.181.22.56,dea_domains_probed.csv,AS140227,False,,False,,,2026-08-25
38.38.162.133,dea_domains_probed.csv,AS54600,False,,False,,,2026-08-25
38.38.65.144,dea_domains_probed.csv,AS398823,False,,False,,,2026-08-25
38.6.157.193,dea_domains_probed.csv,AS54600,False,,False,,,2026-08-25
38.6.98.177,dea_domains_probed.csv,AS398823,False,,False,,,2026-08-25
38.97.254.162,dea_domains_probed.csv,AS174,False,,False,,,2026-08-25
43.129.36.127,known_campaign_ips.txt,AS132203,False,,True,RDP,3389:RDP(port),2026-08-23
43.134.210.152,dea_domains_probed.csv,AS132203,False,,False,,,2026-08-25
43.142.143.134,dea_domains_probed.csv,AS45090,False,,False,,,2026-08-25
43.153.107.57,known_campaign_ips.txt,AS132203,False,,False,,,2026-08-23
43.153.208.137,dea_domains_probed.csv,AS132203,False,,False,,,2026-08-25
43.154.74.202,dea_domains_probed.csv,AS132203,False,,False,,,2026-08-25
43.155.159.147,dea_domains_probed.csv,AS132203,False,,False,,,2026-08-25
43.159.43.24,dea_domains_probed.csv,AS132203,False,,True,RDP,3389:RDP(port),2026-08-25
43.159.99.100,dea_domains_probed.csv,AS139341,False,,False,,,2026-08-25
43.242.201.66,dea_domains_probed.csv,AS142032,False,,False,,,2026-08-25
44.195.150.41,known_campaign_ips.txt,AS14618,False,,False,,,2026-08-23
44.208.83.180,dea_domains_probed.csv,AS14618,False,,False,,,2026-08-25
45.10.175.247,dea_domains_probed.csv,AS55933,False,,False,,,2026-08-25
45.125.33.40,dea_domains_probed.csv,AS55933,False,,False,,,2026-08-25
45.130.41.124,dea_domains_probed.csv,AS198610,False,,False,,,2026-08-25
45.130.41.164,dea_domains_probed.csv,AS198610,False,,False,,,2026-08-25
45.135.180.26,known_campaign_ips.txt,AS43641,False,,False,,,2026-08-25
45.136.199.24,dea_domains_probed.csv,AS9009,False,,False,,,2026-08-25
45.194.18.70,dea_domains_probed.csv,AS140224,False,,False,,,2026-08-25
45.194.36.181,dea_domains_probed.csv,AS138995,False,,False,,,2026-08-25
45.197.148.254,dea_domains_probed.csv,AS134365,False,,False,,,2026-08-25
45.252.249.45,dea_domains_probed.csv,AS63760,False,,False,,,2026-08-25
45.32.99.146,known_campaign_ips.txt,AS20473,False,,False,,,2026-08-23
45.55.193.239,dea_domains_probed.csv,AS14061,False,,False,,,2026-08-25
45.77.20.86,known_campaign_ips.txt,AS20473,False,,False,,,2026-08-23
45.85.218.136,known_campaign_ips.txt,AS48314,False,,False,,,2026-08-23
45.85.79.72,dea_domains_probed.csv,AS55933,False,,False,,,2026-08-25
45.93.251.85,known_campaign_ips.txt,AS44486,False,,False,,,2026-08-23
46.224.59.11,known_campaign_ips.txt,,False,,False,,,2026-08-23
46.23.89.213,known_campaign_ips.txt,AS60131,False,,False,,,2026-08-23
46.242.144.130,dea_domains_probed.csv,AS12824,False,,False,,,2026-08-25
46.30.211.38,dea_domains_probed.csv,AS51468,False,,False,,,2026-08-25
47.243.117.145,dea_domains_probed.csv,AS45102,False,,False,,,2026-08-25
47.243.74.33,dea_domains_probed.csv,AS45102,False,,False,,,2026-08-25
47.250.14.91,known_campaign_ips.txt,AS45102,False,,False,,,2026-08-23
47.90.164.246,dea_domains_probed.csv,AS45102,False,,False,,,2026-08-25
47.98.20.44,dea_domains_probed.csv,AS37963,False,,False,,,2026-08-25
5.10.247.45,dea_domains_probed.csv,AS209242,False,,False,,,2026-08-25
5.101.152.161,dea_domains_probed.csv,AS198610,False,,False,,,2026-08-25
5.101.159.26,dea_domains_probed.csv,AS198610,False,,False,,,2026-08-25
5.161.47.86,dea_domains_probed.csv,AS213230,False,,False,,,2026-08-25
5.189.180.40,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
5.196.143.43,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
5.61.56.246,dea_domains_probed.csv,AS58061,False,,False,,,2026-08-25
51.210.102.217,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
51.210.112.54,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
51.210.18.116,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
51.210.183.73,known_campaign_ips.txt,AS16276,False,,False,,,2026-08-23
51.254.35.55,known_campaign_ips.txt,AS16276,False,,False,,,2026-08-23
51.79.254.220,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
51.89.216.163,known_campaign_ips.txt,AS16276,False,,False,,,2026-08-23
52.15.49.97,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
52.18.59.124,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
52.20.84.62,dea_domains_probed.csv,AS14618,False,,False,,,2026-08-25
52.223.13.41,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
52.40.42.113,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
52.60.87.163,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
54.151.40.68,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
54.159.22.247,known_campaign_ips.txt,AS14618,False,,False,,,2026-08-23
54.215.31.113,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
54.243.117.197,dea_domains_probed.csv,AS14618,False,,False,,,2026-08-25
54.38.153.86,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
54.38.201.205,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
54.84.240.235,dea_domains_probed.csv,AS14618,False,,False,,,2026-08-25
58.87.86.40,dea_domains_probed.csv,AS45090,False,,False,,,2026-08-25
59.106.190.220,dea_domains_probed.csv,AS9370,False,,False,,,2026-08-25
62.210.199.39,dea_domains_probed.csv,AS12876,False,,False,,,2026-08-25
62.228.230.243,dea_domains_probed.csv,AS24655,False,,False,,,2026-08-25
63.64.130.22,dea_domains_probed.csv,AS12061,False,,False,,,2026-08-25
64.182.209.151,dea_domains_probed.csv,AS54489,False,,False,,,2026-08-25
64.186.225.250,dea_domains_probed.csv,AS3257,False,,False,,,2026-08-25
64.190.63.222,dea_domains_probed.csv,AS47846,False,,False,,,2026-08-25
64.227.4.88,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
64.239.109.1,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
64.31.34.26,known_campaign_ips.txt,AS46475,False,,False,,,2026-08-23
64.64.237.252,dea_domains_probed.csv,AS25820,False,,False,,,2026-08-25
64.70.19.203,dea_domains_probed.csv,AS3561,False,,False,,,2026-08-25
64.90.24.9,dea_domains_probed.csv,AS7029,False,,False,,,2026-08-25
64.99.64.37,dea_domains_probed.csv,AS15348,False,,False,,,2026-08-25
65.0.153.252,known_campaign_ips.txt,AS16509,False,,False,,,2026-08-23
65.109.49.216,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
65.20.91.12,known_campaign_ips.txt,AS20473,False,,True,RDP,3389:RDP(port),2026-08-23
66.154.118.233,known_campaign_ips.txt,,False,,False,,,2026-08-23
66.240.205.176,dea_domains_probed.csv,AS10439,False,,True,RDP,3389:RDP(port),2026-08-25
66.6.44.4,dea_domains_probed.csv,AS2635,False,,False,,,2026-08-25
66.81.203.198,dea_domains_probed.csv,AS40676,False,,False,,,2026-08-25
67.211.221.74,known_campaign_ips.txt,AS19318,False,,False,,,2026-08-23
68.178.160.11,dea_domains_probed.csv,AS26496,False,,False,,,2026-08-25
68.233.103.32,known_campaign_ips.txt,AS31898,False,,False,,,2026-08-23
69.16.221.45,known_campaign_ips.txt,AS32244,False,,False,,,2026-08-23
69.162.80.58,dea_domains_probed.csv,AS46475,False,,False,,,2026-08-25
70.32.104.79,dea_domains_probed.csv,AS398101,False,,False,,,2026-08-25
70.39.204.237,dea_domains_probed.csv,AS979,False,,False,,,2026-08-25
72.18.83.187,known_campaign_ips.txt,AS35916,False,,False,,,2026-08-23
74.207.241.245,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
74.208.236.183,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
74.208.236.197,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
74.208.236.41,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
74.48.129.110,dea_domains_probed.csv,AS35916,False,,False,,,2026-08-25
74.73.240.215,dea_domains_probed.csv,AS12271,False,,False,,,2026-08-25
75.2.103.146,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
75.2.60.5,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
75.2.70.75,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
76.223.105.230,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
76.223.54.146,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
76.223.67.189,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
76.76.21.21,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
77.222.57.241,dea_domains_probed.csv,AS44112,False,,False,,,2026-08-25
77.37.76.102,dea_domains_probed.csv,AS47583,False,,False,,,2026-08-25
77.37.76.222,dea_domains_probed.csv,AS47583,False,,False,,,2026-08-25
77.37.76.57,dea_domains_probed.csv,AS47583,False,,False,,,2026-08-25
77.74.177.56,dea_domains_probed.csv,AS200107,False,,False,,,2026-08-25
77.74.177.73,dea_domains_probed.csv,AS200107,False,,False,,,2026-08-25
78.47.124.133,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
79.141.163.155,known_campaign_ips.txt,AS202015,False,,False,,,2026-08-25
8.138.189.118,dea_domains_probed.csv,AS37963,False,,False,,,2026-08-25
8.215.48.142,known_campaign_ips.txt,AS45102,False,,False,,,2026-08-23
8.217.215.3,dea_domains_probed.csv,AS45102,False,,False,,,2026-08-25
81.90.180.86,dea_domains_probed.csv,AS50340,False,,False,,,2026-08-25
81.90.180.95,dea_domains_probed.csv,AS50340,False,,False,,,2026-08-25
82.109.248.242,dea_domains_probed.csv,AS3257,False,,False,,,2026-08-25
82.109.249.245,dea_domains_probed.csv,AS3257,False,,False,,,2026-08-25
82.109.249.250,dea_domains_probed.csv,AS3257,False,,False,,,2026-08-25
82.109.251.246,dea_domains_probed.csv,AS3257,False,,False,,,2026-08-25
82.109.251.253,dea_domains_probed.csv,AS3257,False,,False,,,2026-08-25
82.165.47.6,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
82.25.62.99,known_campaign_ips.txt,AS16509,False,,False,,,2026-08-23
82.64.0.18,dea_domains_probed.csv,AS12322,False,,False,,,2026-08-25
83.229.42.105,dea_domains_probed.csv,AS400619,False,,False,,,2026-08-25
84.247.150.15,known_campaign_ips.txt,AS141995,False,,False,,,2026-08-23
85.158.111.100,known_campaign_ips.txt,,False,,False,,,2026-08-25
85.236.159.135,dea_domains_probed.csv,AS53589,False,,False,,,2026-08-25
86.105.245.69,dea_domains_probed.csv,AS20857,False,,False,,,2026-08-25
86.38.247.185,dea_domains_probed.csv,AS212238,False,,False,,,2026-08-25
87.104.58.9,dea_domains_probed.csv,AS44869,False,,False,,,2026-08-25
87.106.42.195,known_campaign_ips.txt,AS8560,False,,False,,,2026-08-23
87.106.7.127,known_campaign_ips.txt,AS8560,False,,False,,,2026-08-23
87.236.16.48,dea_domains_probed.csv,AS198610,False,,False,,,2026-08-25
87.52.104.139,dea_domains_probed.csv,AS3292,False,,False,,,2026-08-25
87.98.164.155,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
87.98.250.141,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
88.218.78.200,known_campaign_ips.txt,AS29066,False,,False,,,2026-08-23
89.106.200.1,dea_domains_probed.csv,AS209626,False,,False,,,2026-08-25
89.117.50.7,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
89.58.47.223,dea_domains_probed.csv,AS197540,False,,False,,,2026-08-25
91.106.207.75,dea_domains_probed.csv,AS198610,False,,False,,,2026-08-25
91.107.206.82,known_campaign_ips.txt,AS24940,False,,False,,,2026-08-23
91.189.182.67,dea_domains_probed.csv,AS34989,False,,False,,,2026-08-25
91.195.240.12,dea_domains_probed.csv,AS47846,False,,False,,,2026-08-25
91.195.240.123,dea_domains_probed.csv,AS47846,False,,False,,,2026-08-25
91.195.240.13,dea_domains_probed.csv,AS47846,False,,False,,,2026-08-25
91.195.240.94,dea_domains_probed.csv,AS47846,False,,False,,,2026-08-25
91.196.52.205,dea_domains_probed.csv,AS30886,False,,False,,,2026-08-25
91.213.144.92,dea_domains_probed.csv,AS208981,False,,False,,,2026-08-25
91.236.136.138,dea_domains_probed.csv,AS44094,False,,False,,,2026-08-25
91.98.199.133,known_campaign_ips.txt,,False,,False,,,2026-08-23
91.98.72.58,known_campaign_ips.txt,,False,,False,,,2026-08-23
91.98.82.253,known_campaign_ips.txt,,False,,False,,,2026-08-23
92.90.183.132,dea_domains_probed.csv,AS15557,False,,False,,,2026-08-25
93.90.203.82,dea_domains_probed.csv,AS8560,False,,False,,,2026-08-25
94.130.108.80,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
94.177.160.22,dea_domains_probed.csv,AS31034,False,,False,,,2026-08-25
94.23.162.163,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
94.237.47.233,dea_domains_probed.csv,AS202053,False,,False,,,2026-08-25
95.111.229.124,dea_domains_probed.csv,AS51167,False,,False,,,2026-08-25
95.141.35.73,dea_domains_probed.csv,AS49367,False,,False,,,2026-08-25
95.163.244.135,dea_domains_probed.csv,AS197695,False,,False,,,2026-08-25
95.216.161.60,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
97.64.22.198,known_campaign_ips.txt,AS25820,False,,False,,,2026-08-23
97.64.81.152,known_campaign_ips.txt,AS25820,False,,False,,,2026-08-23
98.158.30.5,dea_domains_probed.csv,AS8796,False,,False,,,2026-08-25
99.35.9.231,known_campaign_ips.txt,AS7018,False,,False,,,2026-08-23
99.83.196.71,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
