ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance,ip_role,prefix,score_prehire,tier_prehire,score_posthire,tier_posthire,indicator_id,first_seen,last_seen,active
82.102.25.50,windscribe,confirmed,SG,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,sg-010.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
103.137.14.34,windscribe,confirmed,AU,,wireguard,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",windscribe_dns,2026-07-19,au-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
103.62.50.130,windscribe,confirmed,AU,,wireguard,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",windscribe_dns,2026-07-19,au-007.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
116.90.72.242,windscribe,confirmed,AU,,wireguard,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",windscribe_dns,2026-07-19,au-008.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
103.108.94.162,windscribe,confirmed,NZ,,wireguard,AS133480,"INT-5GN-AS-AP - 5G NETWORK OPERATIONS PTY LTD, AU",windscribe_dns,2026-07-19,nz-003.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
116.90.75.226,windscribe,confirmed,NZ,,wireguard,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",windscribe_dns,2026-07-19,nz-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
197.242.155.133,windscribe,confirmed,ZA,,wireguard,AS37611,"AFRIHOST SP (PTY) LTD - AFRIHOST SP (PTY) LTD, ZA",windscribe_dns,2026-07-19,za-001.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
197.242.155.197,windscribe,confirmed,ZA,,wireguard,AS37611,"AFRIHOST SP (PTY) LTD - AFRIHOST SP (PTY) LTD, ZA",windscribe_dns,2026-07-19,za-003.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
165.73.248.90,windscribe,confirmed,ZA,,wireguard,AS40676,"AS40676 - Psychz Networks, US",windscribe_dns,2026-07-19,za-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
103.9.79.185,windscribe,confirmed,VN,,wireguard,AS45899,"VNPT-AS-VN - VNPT Corp, VN",windscribe_dns,2026-07-19,vn-002.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
103.9.79.218,windscribe,confirmed,VN,,wireguard,AS45899,"VNPT-AS-VN - VNPT Corp, VN",windscribe_dns,2026-07-19,vn-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
160.187.148.140,windscribe,confirmed,VN,,wireguard,AS153003,"LACHANSO-VN - Digital Shield Technology Company Limited, VN",windscribe_dns,2026-07-19,vn-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,GB,,wireguard,AS60068,"CDN77 - Datacamp Limited, GB",prefix_inferred_from_4_ips,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,prefix-inferred,212.102.63.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,GB,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",prefix_inferred_from_5_ips,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,prefix-inferred,37.221.113.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.96.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.97.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.98.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.99.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.100.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.101.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.102.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.103.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.104.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.105.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.106.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.107.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.108.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.109.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.110.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.111.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.112.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.113.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.114.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.115.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
,windscribe,medium,US,,wireguard,AS29802,"HVC-AS - HIVELOCITY, Inc., US",rdap_prefix_expansion,2026-07-19,,DNS enumeration,General VPN coverage; open-source client,egress-inferred,66.232.116.0/24,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
