domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
wrellsfargo.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
wrestlr.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~pickelhost.com
wristband.sfxmailbox.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
wristband.sfxmailbox.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
wrkday.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wrllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wrokday.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wsaa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wsalesforce.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wsap.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wsbank.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wscale.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wschwab.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wsellsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wsfcs.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
wshopify.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wshv.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
wslack.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wsllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wspotify.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wsquareup.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wstatefarm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wstatestreet.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wstripe.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wsypc.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
wt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wtatefarm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wtoro.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wtrade.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wtrade.com,FP-0011,IP-KVM / Remote-Management Exposure,15,,rmm_detected=yes
wtvlucc.org,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
wu-jing.org,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
wuarda.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wudsec.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
wudsec.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
wuera.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wurkday.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wustl.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
wuxianmail.top,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
wwe008.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
wwellsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wwhitebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wwindstream.net,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
wwllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wwrmails.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~wallywatts.com
www.4movierulz.ws,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
www.activmail.online,FP-0011,IP-KVM / Remote-Management Exposure,15,,rmm_detected=yes
www.aerocondor.com.pe,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
www.aihuohua.online,FP-0011,IP-KVM / Remote-Management Exposure,20,,rmm_detected=yes
www.bfkrntjsn03.cc,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.bfkrntjsn03.cc,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
www.gameaaholic.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.gameaaholic.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
www.gogravity.xyz,FP-0011,IP-KVM / Remote-Management Exposure,15,,rmm_detected=yes
www.matysger-test.cepheid.info,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.matysger-test.cepheid.info,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
www.migrationcentreofaustralia.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.migrationcentreofaustralia.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
www.myyopdev.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.myyopdev.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
www.team-anka.de,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.team-anka.de,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
www.tempdelete.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
www.tempdelete.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
wxt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wzjpj.com,FP-0011,IP-KVM / Remote-Management Exposure,40,,rmm_detected=yes
wzure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
x-t.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
x.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
x3.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
x3mailer.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~wallywatts.com
x4.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
x5.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
x6.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
x7971.com,FP-0011,IP-KVM / Remote-Management Exposure,60,,rmm_detected=yes
xalantir.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xaloaltonetworks.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xan.adu.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xanaduai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xanadub.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xanadui.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xap.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xapitalone.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xcapitalone.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xcex.io,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xchase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xchatgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xchwab.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xciti.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xclassiq.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xcoinbase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xcoinex.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xcoinex.com,FP-0011,IP-KVM / Remote-Management Exposure,80,,rmm_detected=yes
xcrypto.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xct.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xcvshealth.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xd.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xdatabricks.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xdev.bio,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~pickelhost.com
xdt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xeepl.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
xegge.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
xendesk.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
xengo.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
xex.io,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
xf.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
xg.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xhase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xhase.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~hope-mail.com
xhatgpt.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
xhopify.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xhyemail.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~wallywatts.com
xiaotieba.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~pickelhost.com
xigna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ximu66.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~pickelhost.com
xionex.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
xisco.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xiti.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xiu100d.cc,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
xiu100d.cc,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
xlack.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
xmision.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
xn--1assiq-o1a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--53h1310o.ws,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~hope-mail.com
xn--80a6a9c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--80aa0cbo65f.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--80aj2b9dv5a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--80ajuz.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--80ak6aa92e.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--80ak8a3e2y.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--80atlr.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--aata-z9a92b.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aazon-2k1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aazon-919a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aazon-fl1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aazon-qk1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--abb-lzb0966a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ability-2rb5787d.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aby-kxb1436a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aby-mya6387a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aceboo-2tb8679c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ad-o1a.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--adob-yva.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--ae-2na76c.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ae-xza44e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ae-xza4u.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ailchimp-2wd.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--ailchimp-f79c.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--ailchimp-g89c.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--ailchimp-qy7c.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--ailchimp-x79c.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--aiserermanente-pic3830j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpemanente-c6e0736i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermaente-uq3gr976q.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanene-sbf6341i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanent-j3b194a.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanent-j3b7265i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanent-jlb51j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanent-o2b57c.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanete-4ic0510j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanete-cqc3184i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermanete-mrc92w.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermannte-5jb6801j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermannte-g3b494a.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermannte-luf2055i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermannte-pic9891j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermarente-bze.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermnente-jwb8488o.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpermnente-tyf2135i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserpernanente-h30m.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserperrnanente-m9e.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserprmanente-4ic679a.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserprmanente-53b1730j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserprmanente-53b53c.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aiserprmanente-gkb7011j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aisrpermanente-x4b09b.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aisrpermanente-x4b4358o.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aisrpermanente-xjb8139o.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allsae-skbb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allsate-6rb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allsate-9qb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allsate-hb4c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstae-8rb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstae-crb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstae-jb4c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-27a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-g9a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-hya.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-j8a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-m1c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-pya.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-w9a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-xs4c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-xya.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstat-z8a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-1wa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-30c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-9wa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-d4a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-dwa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-en4c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-ixa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-lwa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-pbd.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-rgc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--allstte-twa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alltate-573c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alltate-cqb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alltate-fpb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alltate-umd.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-bib.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-jhd.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-khd.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-njb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-ojb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-qib.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--alstate-thb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaon-6y1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaon-7hb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--amaon-isb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaon-kib.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaon-wc9c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaon-wib.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaon-x59a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-jqa56c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-jqaf.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-jqal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-jqar.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-jqax.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-oqa60c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amaz-tqa00c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-3ta.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-9dc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-9ta.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--amazn-gua.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-i91b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-j9a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-mua.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--amazn-mua.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
xn--amazn-mua.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
xn--amazn-p29a.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--amazn-v9a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-xob.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-xta.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazn-yua.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-07a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-13b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-7l1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-8q3s.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-d8a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-km1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-p8a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-sta.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amazo-vl1b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amicwallet-2bb33k.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amicwallet-2bb75k.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amicwallet-gbb75k.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amicwallet-nbc8941g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amicwallet-wcc0541g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amz0n-sqa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-1na3i.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-1na96d.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-1na9i.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-6na36d.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
