domain,dns_a,dns_aaaa,dns_mx,dns_ns,fuzzer,source_target
microksoft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
micros0oft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
micros9oft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
microso0ft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
microso9ft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
microsokft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
microsxoft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
microxsoft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
mijcrosoft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],insertion,microsoft.com
microsofct.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],insertion,microsoft.com
microsofvt.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],insertion,microsoft.com
microdsoft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['lunlun.ns.giantpanda.com'],insertion,microsoft.com
microisoft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['anan.ns.giantpanda.com'],insertion,microsoft.com
micropsoft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['baobao.ns.giantpanda.com'],insertion,microsoft.com
micvrosoft.com,['74.48.129.110'],,,['1.namestar.com'],insertion,microsoft.com
microasoft.com,,,,['ns1-04.azure-dns.com'],insertion,microsoft.com
microsocft.com,,,,['a7.share-dns.com'],insertion,microsoft.com
microsorft.com,,,,['ns1-05.azure-dns.com'],insertion,microsoft.com
microzsoft.com,,,,['jim.ns.cloudflare.com'],insertion,microsoft.com
micrtosoft.com,,,,['ns1-09.azure-dns.com'],insertion,microsoft.com
micosoft.com,['!ServFail'],['!ServFail'],,['!ServFail'],omission,microsoft.com
icrosoft.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],omission,microsoft.com
microoft.com,['20.112.250.133'],,,['ns1-08.azure-dns.com'],omission,microsoft.com
microsft.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],omission,microsoft.com
microsof.com,['20.112.250.133'],,,['ns1-07.azure-dns.com'],omission,microsoft.com
microsot.com,['20.112.250.133'],,,['ns1-05.azure-dns.com'],omission,microsoft.com
micrsoft.com,['20.112.250.133'],,,['ns1-05.azure-dns.com'],omission,microsoft.com
mirosoft.com,['20.112.250.133'],,,['ns1-04.azure-dns.com'],omission,microsoft.com
micsrosoft.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],plural,microsoft.com
microssoft.com,['20.112.250.133'],,,['ns1-04.azure-dns.com'],plural,microsoft.com
micrsosoft.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],plural,microsoft.com
micrososft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['SMTP.GOOGLE.com'],['anan.ns.giantpanda.com'],plural,microsoft.com
miccrosoft.com,['20.112.250.133'],,,['ns1-06.azure-dns.com'],repetition,microsoft.com
microosoft.com,['20.112.250.133'],,,['ns1-03.azure-dns.com'],repetition,microsoft.com
microsofft.com,['20.112.250.133'],,,['ns1-07.azure-dns.com'],repetition,microsoft.com
microsooft.com,['20.112.250.133'],,,['ns1-01.azure-dns.com'],repetition,microsoft.com
micrrosoft.com,['20.112.250.133'],,,['ns1-03.azure-dns.com'],repetition,microsoft.com
miicrosoft.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],repetition,microsoft.com
mic4osoft.com,['103.224.182.246'],,['park-mx.above.com'],['512.ns1.above.com'],replacement,microsoft.com
microeoft.com,['103.224.182.246'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],replacement,microsoft.com
microsoff.com,['103.224.182.250'],,,['241.ns1.abovedomains.com'],replacement,microsoft.com
mifrosoft.com,['103.224.212.201'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],replacement,microsoft.com
mictosoft.com,['103.224.212.207'],,['park-mx.above.com'],['4790.ns1.abovedomains.com'],replacement,microsoft.com
mivrosoft.com,['103.224.212.207'],,['park-mx.above.com'],['ns1.above.com'],replacement,microsoft.com
microsort.com,['104.21.3.234'],,['fallbackmx.spamexperts.eu'],['dale.ns.cloudflare.com'],replacement,microsoft.com
mjcrosoft.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,microsoft.com
m8crosoft.com,['13.248.169.48'],,[''],['ns1.afternic.com'],replacement,microsoft.com
microsott.com,['13.248.169.48'],,[''],['ns1.afternic.com'],replacement,microsoft.com
microxoft.com,['13.248.169.48'],,[''],['ns3.afternic.com'],replacement,microsoft.com
mocrosoft.com,['13.248.169.48'],,,['ns1.dan.com'],replacement,microsoft.com
kicrosoft.com,['15.197.148.33'],,,['ns05.domaincontrol.com'],replacement,microsoft.com
mucrosoft.com,['172.98.192.101'],,,['ns1.rentondc.com'],replacement,microsoft.com
microsofz.com,['185.101.158.113'],,['mail.microsofz.com'],['ns1.hosttech.at'],replacement,microsoft.com
microsofy.com,['199.191.50.242'],,['~'],['ns111542.ztomy.com'],replacement,microsoft.com
micrpsoft.com,['199.59.243.228'],,,['ns1.bodis.com'],replacement,microsoft.com
miceosoft.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],replacement,microsoft.com
microdoft.com,['20.112.250.133'],,,['ns1-01.azure-dns.com'],replacement,microsoft.com
microsift.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],replacement,microsoft.com
microsofr.com,['20.112.250.133'],,,['ns1-08.azure-dns.com'],replacement,microsoft.com
microspft.com,['20.112.250.133'],,,['ns1-02.azure-dns.com'],replacement,microsoft.com
microslft.com,['208.91.196.152'],,['~'],['sk.s7.ans1.ns147.klczy.com'],replacement,microsoft.com
microaoft.com,['212.92.105.229'],,,['ns1.domainmx.com'],replacement,microsoft.com
microyoft.com,['217.160.0.50'],['2001:8d8:100f:f000::200'],['mail.msmail.dev'],['ns1051.ui-dns.com'],replacement,microsoft.com
micfosoft.com,['34.195.60.139'],,,['ns1.dyna-ns.net'],replacement,microsoft.com
mic5osoft.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],replacement,microsoft.com
microzoft.com,['5.22.145.121'],['2a00:18e0:5:2:7577:4e4d:413b:f507'],,['ns1.monikerdns.net'],replacement,microsoft.com
micrlsoft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['anan.ns.giantpanda.com'],replacement,microsoft.com
microsoct.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['lunlun.ns.giantpanda.com'],replacement,microsoft.com
midrosoft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['lunlun.ns.giantpanda.com'],replacement,microsoft.com
jicrosoft.com,,,,['ns1-05.azure-dns.com'],replacement,microsoft.com
micr9soft.com,,,,['ns1-09.azure-dns.com'],replacement,microsoft.com
micrisoft.com,,,,['ns1-08.azure-dns.com'],replacement,microsoft.com
microsof5.com,,,,['ns1-04.azure-dns.com'],replacement,microsoft.com
microsof6.com,,,,['ns1-01.azure-dns.com'],replacement,microsoft.com
mixrosoft.com,,,,['fns.frogsmart.net'],replacement,microsoft.com
picrosoft.com,,,,['dane.ns.cloudflare.com'],replacement,microsoft.com
mic.rosoft.com,['15.197.212.58'],,,,subdomain,microsoft.com
micr.osoft.com,['199.59.243.228'],,,,subdomain,microsoft.com
mi.crosoft.com,['31.14.98.119'],,,,subdomain,microsoft.com
micro.soft.com,['34.102.221.37'],['!ServFail'],,['!ServFail'],subdomain,microsoft.com
micros.oft.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],subdomain,microsoft.com
imcrosoft.com,['!ServFail'],['!ServFail'],,['!ServFail'],transposition,microsoft.com
micrsooft.com,['103.224.182.238'],,['park-mx.above.com'],['2156.ns1.abovedomains.com'],transposition,microsoft.com
microosft.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.above.com'],transposition,microsoft.com
mcirosoft.com,['199.59.243.228'],,,['ns1.bodis.com'],transposition,microsoft.com
microsfot.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],transposition,microsoft.com
microsotf.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],transposition,microsoft.com
mircosoft.com,['20.112.250.133'],,,['ns1-09.azure-dns.com'],transposition,microsoft.com
micorsoft.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['SMTP.GOOGLE.com'],['anan.ns.giantpanda.com'],transposition,microsoft.com
microsoftcom.com,['15.197.142.173'],,['microsoftcom-com.mail.protection.outlook.com'],['ns09.domaincontrol.com'],various,microsoft.com
micresoft.com,['103.224.212.205'],,['park-mx.above.com'],['ns1.above.com'],vowel-swap,microsoft.com
micrusoft.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],vowel-swap,microsoft.com
mecrosoft.com,['13.248.169.48'],,[''],['ns1.afternic.com'],vowel-swap,microsoft.com
microseft.com,['185.53.179.128'],,,['ns1.dyna-ns.net'],vowel-swap,microsoft.com
microsuft.com,['20.112.250.133'],,,['ns1-08.azure-dns.com'],vowel-swap,microsoft.com
microsaft.com,['93.191.156.32'],,['mx.simply.com'],['ns1.simply.com'],vowel-swap,microsoft.com
micrasoft.com,,,,['ns1-06.azure-dns.com'],vowel-swap,microsoft.com
azure.com,['20.112.250.133'],,['azure-com.mail.protection.outlook.com'],['ns1-39.azure-dns.com'],*original,azure.com
azurea.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns1.ganis.fr'],addition,azure.com
azuree.com,['103.169.160.74'],,['azuree.com'],['ns1.dianadns.com'],addition,azure.com
azurem.com,['108.167.169.26'],,['mail.azurem.com'],['ns334.hostgator.com.br'],addition,azure.com
azure1.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azure5.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azure7.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azurei.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azurek.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azurex.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azurey.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],addition,azure.com
azured.com,['13.248.169.48'],,[''],['ns1.afternic.com'],addition,azure.com
azureg.com,['13.248.169.48'],,[''],['ns1.afternic.com'],addition,azure.com
azureo.com,['13.248.169.48'],,,['ns1.namefind.com'],addition,azure.com
azureq.com,['13.248.169.48'],,[''],['ns3.afternic.com'],addition,azure.com
azurez.com,['13.248.169.48'],,[''],['ns1.afternic.com'],addition,azure.com
azureu.com,['13.66.209.135'],,,['ns-cloud-e1.googledomains.com'],addition,azure.com
azure9.com,['15.197.148.33'],,['azure9-com.mail.protection.outlook.com'],['ns31.domaincontrol.com'],addition,azure.com
azurec.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns13.domaincontrol.com'],addition,azure.com
azurej.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns69.domaincontrol.com'],addition,azure.com
azures.com,['15.197.225.128'],,,['ns47.domaincontrol.com'],addition,azure.com
azuret.com,['15.197.225.128'],,['alt1.aspmx.l.google.com'],['ns49.domaincontrol.com'],addition,azure.com
azuref.com,['170.33.12.185'],,,['dns13.hichina.com'],addition,azure.com
azurev.com,['170.33.12.185'],,,['dns11.hichina.com'],addition,azure.com
azure4.com,['172.66.0.42'],,['mx1-hosting.jellyfish.systems'],['dns1.namecheaphosting.com'],addition,azure.com
azureb.com,['184.99.147.37'],,['azureb-com.mail.protection.outlook.com'],['launch1.spaceship.net'],addition,azure.com
azurer.com,['185.230.63.107'],,['mx.azurer.com'],['ns0.wixdns.net'],addition,azure.com
azureh.com,['195.35.15.112'],['2a02:4780:b:1363:0:c45:289:2'],['mx1.hostinger.com'],['ns1.dns-parking.com'],addition,azure.com
azurep.com,['198.185.159.144'],,['azurep-com.mail.protection.outlook.com'],['ns53.domaincontrol.com'],addition,azure.com
azure2.com,['199.59.243.228'],,,['ns1.bodis.com'],addition,azure.com
azure3.com,['199.59.243.228'],,,['ns1.bodis.com'],addition,azure.com
azuren.com,['207.148.248.143'],['!ServFail'],['!ServFail'],['ns.buydomains.com'],addition,azure.com
azure8.com,['216.239.32.21'],,['alt1.aspmx.l.google.com'],['ns11.domaincontrol.com'],addition,azure.com
azurew.com,['38.207.176.136'],,,['dns10.hichina.com'],addition,azure.com
azurel.com,['84.16.76.243'],['2001:1600:4:13:4ed9:8fff:febf:5b0b'],['ALT1.ASPMX.L.GOOGLE.com'],['ns-127-b.gandi.net'],addition,azure.com
azure0.com,,,,['ns1-36.azure-dns.com'],addition,azure.com
azube.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],bitsquatting,azure.com
ajure.com,['13.248.169.48'],,,['ns1.namefind.com'],bitsquatting,azure.com
azurd.com,['13.248.169.48'],,[''],['ns3.afternic.com'],bitsquatting,azure.com
azuse.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,azure.com
azuve.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,azure.com
azuze.com,['13.56.33.8'],,,['ns1.brandbucket.com'],bitsquatting,azure.com
azura.com,['139.162.202.123'],,['eu-smtp-inbound-1.mimecast.com'],['ns65.domaincontrol.com'],bitsquatting,azure.com
aztre.com,['15.197.148.33'],,['aztre-com.mail.protection.outlook.com'],['ns35.domaincontrol.com'],bitsquatting,azure.com
qzure.com,['15.197.148.33'],,['qzure-com.mail.protection.outlook.com'],['ns25.domaincontrol.com'],bitsquatting,azure.com
azuru.com,['15.222.92.43'],,['mx1.ewebdevelopment.com'],['ns1.power-dns.com'],bitsquatting,azure.com
azwre.com,['162.255.119.95'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],bitsquatting,azure.com
axure.com,['18.215.202.104'],,['alt1.aspmx.l.google.com'],['ns-1313.awsdns-36.org'],bitsquatting,azure.com
azupe.com,['52.20.84.62'],,,['ns1.atom.com'],bitsquatting,azure.com
azurg.com,['52.20.84.62'],,,['ns1.atom.com'],bitsquatting,azure.com
czure.com,['52.20.84.62'],,,['ns1.atom.com'],bitsquatting,azure.com
ezure.com,['52.20.84.62'],,,['ns1.atom.com'],bitsquatting,azure.com
azere.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],bitsquatting,azure.com
arure.com,['86.105.245.69'],,,['ns1.eftydns.com'],bitsquatting,azure.com
izure.com,['86.105.245.69'],,,['ns1.eftydns.com'],bitsquatting,azure.com
xn--azur-opa.com,['15.197.148.33'],,,['ns09.domaincontrol.com'],homoglyph,azure.com
xn--zure-4na.com,['15.197.148.33'],,,['ns57.domaincontrol.com'],homoglyph,azure.com
xn--zure-koa.com,['18.208.88.157'],,,['dns1.p08.nsone.net'],homoglyph,azure.com
azvre.com,['185.230.63.107'],,['eforward1.registrar-servers.com'],['ns12.wixdns.net'],homoglyph,azure.com
xn--azur-yva.com,['213.186.33.5'],,['mx1.mail.ovh.net'],['dns10.ovh.net'],homoglyph,azure.com
a-zure.com,['118.27.122.179'],,['mail89.onamae.ne.jp'],['ns-rs1.gmoserver.jp'],hyphenation,azure.com
azur-e.com,['163.44.185.202'],,['mx01.lolipop.jp'],['uns01.lolipop.jp'],hyphenation,azure.com
azyure.com,['103.4.235.34'],,['azyure.com'],['ns1.puddleducky.com'],insertion,azure.com
azuure.com,['104.143.9.210'],,,['ns0.directnic.com'],insertion,azure.com
aziure.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],insertion,azure.com
2azure.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],insertion,azure.com
azurde.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],insertion,azure.com
azhure.com,['13.248.169.48'],,[''],['ns1.afternic.com'],insertion,azure.com
wazure.com,['13.248.169.48'],,[''],['ns1.afternic.com'],insertion,azure.com
zazure.com,['13.248.169.48'],,[''],['ns1.afternic.com'],insertion,azure.com
auzure.com,['141.193.213.10'],,['auzure-com.mail.protection.outlook.com'],['ns-1322.awsdns-37.org'],insertion,azure.com
qazure.com,['147.79.72.6'],['2a02:4780:4b:f01e:fed6:9a5f:3939:d293'],['mx1.hostinger.in'],['ns1.dns-parking.com'],insertion,azure.com
a2zure.com,['15.197.148.33'],,['a2zure-com.mail.protection.outlook.com'],['ns23.domaincontrol.com'],insertion,azure.com
ahzure.com,['15.197.148.33'],,,['ns41.domaincontrol.com'],insertion,azure.com
azufre.com,['15.197.148.33'],,['azufre-com.mail.protection.outlook.com'],['ns13.domaincontrol.com'],insertion,azure.com
azuire.com,['15.197.204.56'],,[''],['ns01.cashparking.com'],insertion,azure.com
ayzure.com,['162.255.119.55'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],insertion,azure.com
yazure.com,['170.33.12.185'],,,['dns10.hichina.com'],insertion,azure.com
azzure.com,['173.255.194.134'],,,['ns55.domaincontrol.com'],insertion,azure.com
sazure.com,['185.230.63.107'],,['mail.protonmail.ch'],['ns8.wixdns.net'],insertion,azure.com
azture.com,['192.124.249.157'],,,['ns49.domaincontrol.com'],insertion,azure.com
azjure.com,['192.64.119.59'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],insertion,azure.com
axzure.com,['194.150.113.50'],,['mx01.dandomain.dk'],['ns.dandomain.dk'],insertion,azure.com
aazure.com,['20.112.250.133'],,,['ns1-06.azure-dns.com'],insertion,azure.com
aezure.com,['23.227.38.67'],['2620:127:f00f:7::'],,['ns-cloud-c1.googledomains.com'],insertion,azure.com
azsure.com,['64.31.3.238'],,,['ns1.brainydns.com'],insertion,azure.com
azxure.com,['77.247.182.243'],,['mail.h-email.net'],['ns1.redfoxdns.com'],insertion,azure.com
azaure.com,['77.247.182.247'],,,['ns1.redfoxdns.com'],insertion,azure.com
azurte.com,['77.247.182.248'],,['mail.h-email.net'],['ns1.redfoxdns.com'],insertion,azure.com
agzure.com,,,,['ns1-04.azure-dns.com'],insertion,azure.com
azur.com,['103.224.212.204'],,['park-mx.above.com'],['ns1.dnslink.com'],omission,azure.com
aure.com,['104.21.47.237'],['2606:4700:130:436c:6f75:6466:6c61:7265'],['route1.mx.cloudflare.net'],['desi.ns.cloudflare.com'],omission,azure.com
azre.com,['15.197.225.128'],,['mail.protonmail.ch'],['ns45.domaincontrol.com'],omission,azure.com
zure.com,['199.60.103.116'],,['zure-com.mail.protection.outlook.com'],['ns1-09.azure-dns.com'],omission,azure.com
azue.com,['86.105.245.69'],,,['ns1.eftydns.com'],omission,azure.com
azurre.com,['52.44.244.98'],['2600:1f18:4ae:c607:d1d9:565f:b122:bfdb'],['mail1.namebrightmail.com'],['ns1.namebrightdns.com'],repetition,azure.com
szure.com,['104.21.10.175'],['2606:4700:3031::ac43:9226'],,['ada.ns.cloudflare.com'],replacement,azure.com
azurw.com,['104.21.23.211'],['2606:4700:3034::ac43:d5ad'],,['ada.ns.cloudflare.com'],replacement,azure.com
ahure.com,['104.21.62.191'],['2606:4700:130:436c:6f75:6466:6c61:7265'],,['desi.ns.cloudflare.com'],replacement,azure.com
a2ure.com,['104.21.9.16'],['2606:4700:3032::6815:910'],['mail.eye-mail.net'],['arya.ns.cloudflare.com'],replacement,azure.com
ature.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,azure.com
aeure.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],replacement,azure.com
agure.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],replacement,azure.com
azute.com,['13.248.169.48'],,[''],['ns1.afternic.com'],replacement,azure.com
azhre.com,['15.197.148.33'],,['azhre-com.mail.protection.outlook.com'],['ns01.domaincontrol.com'],replacement,azure.com
azjre.com,['15.197.148.33'],,['azjre-com.mail.protection.outlook.com'],['ns43.domaincontrol.com'],replacement,azure.com
azire.com,['15.197.225.128'],,['azire-com.mail.protection.outlook.com'],['ns43.domaincontrol.com'],replacement,azure.com
aaure.com,['151.101.128.119'],,['alt1.aspmx.l.google.com'],['ns-cloud-a1.googledomains.com'],replacement,azure.com
azur3.com,['172.64.80.1'],['2606:4700:3031::ac43:a56b'],['mail.azur3.com'],['clarissa.ns.cloudflare.com'],replacement,azure.com
azurz.com,['185.230.63.107'],,,['ns1.wix.com'],replacement,azure.com
az7re.com,['192.124.249.120'],,['az7re-com.mail.protection.outlook.com'],['ns09.domaincontrol.com'],replacement,azure.com
aqure.com,['195.41.216.208'],,,['ns.domainnetwork.se'],replacement,azure.com
azurr.com,['23.227.38.32'],,['alt1.aspmx.l.google.com'],['ns27.domaincontrol.com'],replacement,azure.com
zzure.com,['23.227.38.65'],,['mx1.hostinger.com'],['ns1.dns-parking.com'],replacement,azure.com
azyre.com,['31.31.196.208'],,['mx1.hosting.reg.ru'],['ns1.hosting.reg.ru'],replacement,azure.com
azude.com,['45.136.49.12'],,,['ns3.epik.com'],replacement,azure.com
azuee.com,['52.20.84.62'],,,['ns1.atom.com'],replacement,azure.com
azurs.com,['66.45.246.141'],,,['ns1.serverhome.com'],replacement,azure.com
a7ure.com,,,,['ns1.datacenter.fi'],replacement,azure.com
asure.com,,,,['ns1-05.azure-dns.com'],replacement,azure.com
wzure.com,,,,['bill.ns.cloudflare.com'],replacement,azure.com
zaure.com,['13.248.169.48'],,[''],['ns3.afternic.com'],transposition,azure.com
auzre.com,['15.197.225.128'],,,['ns37.domaincontrol.com'],transposition,azure.com
azrue.com,['23.227.38.32'],,['mailstore1.secureserver.net'],['ns39.domaincontrol.com'],transposition,azure.com
azuer.com,['79.139.120.20'],,['mx.azuer.com'],['ns1.servicios-fusion.es'],transposition,azure.com
azurecom.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],various,azure.com
azuro.com,['100.21.122.4'],,['mxa-0014ca01.gslb.pphosted.com'],['ns01.cadence.com'],vowel-swap,azure.com
azare.com,['13.248.169.48'],,,['ns1.namefind.com'],vowel-swap,azure.com
uzure.com,['13.248.169.48'],,[''],['ns1.afternic.com'],vowel-swap,azure.com
azuri.com,['15.197.148.33'],,,['ns17.domaincontrol.com'],vowel-swap,azure.com
azore.com,['15.197.225.128'],,,['ns31.domaincontrol.com'],vowel-swap,azure.com
ozure.com,,,,['ns31.newsbook.net'],vowel-swap,azure.com
amazon.com,['98.82.161.185'],,['amazon-smtp.amazon.com'],['ns1.amzndns.co.uk'],*original,amazon.com
amazon9.com,['139.129.182.250'],,,['ns11.xincache.com'],addition,amazon.com
amazon1.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazon2.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonb.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonc.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonf.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazong.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonh.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazoni.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonj.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonk.com,['15.197.245.13'],,,['ns-1039.awsdns-01.org'],addition,amazon.com
amazonl.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonn.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazono.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonp.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonq.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonr.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazont.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonu.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonv.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonw.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazonx.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazony.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazon0.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazon3.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazon4.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazon5.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazon6.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazon8.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazond.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazonz.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,amazon.com
amazons.com,['35.165.183.69'],,,['ns-1019.awsdns-63.net'],addition,amazon.com
amazonm.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],addition,amazon.com
amazona.com,['63.143.32.90'],,,['ns1.domainmx.com'],addition,amazon.com
amazon7.com,['69.162.80.55'],,['mail.h-email.net'],['ns1.hastydns.com'],addition,amazon.com
amazone.com,['75.2.51.62'],,,['ns1.amzndns.co.uk'],addition,amazon.com
cmazon.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.above.com'],bitsquatting,amazon.com
amaron.com,['13.248.139.224'],,['mx1.hc1077-89.ap.iphmx.com'],['ns65.domaincontrol.com'],bitsquatting,amazon.com
amazoo.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,amazon.com
aiazon.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns77.domaincontrol.com'],bitsquatting,amazon.com
alazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amazkn.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amazmn.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amaznn.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amazoj.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
