query,ad_domain,display_url,link,engine
insurance,bestmoney.com,bestmoney.com,https://duckduckgo.com/y.js?ad_domain=bestmoney.com&ad_provider=bingv7aa&ad_type=txad&click_metadata=5K1sKC5h3s0BqmxixPLGQceX%2D5TOhCQWNGV5vIQrnw_QSDj0WBaOmD%2DpzhG5PEYf6R7XiLBiE%2Dk8%2DeupVU1ntR3y9OAhh72T10Ef1gxXiTErZTfJk8FeaUpKJ8xfUSKZVsTobMCvPxMLbnNMk%2DlpvCzrHG3sdggomgh3GbimduQ.xHClWxgTl6dIegho%2DKaqfg&eddgt=f0zOkl9Mt39pQyn1_P0RRA%3D%3D&rut=4a2dba7ad37a613b94840503620a46f0776eaaa66f0b4f49a385aa5cd8bb3d0a&u3=https%3A%2F%2Fwww.bing.com%2Faclick%3Fld%3De8lm8ZC80Ot88n%2D5LIDwKvvzVUCUwh33so_yzLU8u5V6GLGJftqlO9Cn4fUcbDiAUSvqwhvEK4Q48j5Nw3iWFSQqexONPNWp7pPGgAfuvL6PrqarnQkmBgcCZy7jQGAaG1dmwdgMs85O3jO1Lt3XYJiytZ97jshnaODIEb_1xKGy55Av1z8NSZybZa9T0tycBvlKdk2%2DbP1AA9yUCAcYdZd6bk8EDYBef3wQEN1LDh44F6%2D0oz_fp6%2DfYDP6ll96WzUdFJt6rdqPzcreMwIWxfOeX%2DUxHRkUtCyEH7YGavJOcNwq5CiQ6OqcO4x05sS1rqIxL1i6QjtWvH0DxLZGs6t67FwSAv5H6vNdD4xjeThrKsVsgitc0LlwX7TnyN%2Dokc6OhXcRodKIxW%2DiPBmXqUCuRoTBrM3E4kvi3vsHuFGnfL_%2D_VwBAmj0k86PIaMl5OtP5K7WmdrSe4gzo0lcx_4GYy_8jJKIhQnc1Op1Te9oZBi0P9SCzs%2DNXSEh9Fk7YPm0oqghewtfEjXQEWDfVrlb38QUC1b0OytTYZEcZ5oHTmO_1SkPCQCI0t%2DeEHR%2DWuaj3Wj89H7Axf3z5ISDXMPGLy14FJRgfQJvZIhSviSAvyNa8pWurZvN5DSNpBNnEZCp6sbSI2giCwuc_4t8vwQt5fE4jc3V9JKZM_xznp9bM60ZQ72xUEzJ5r5VKO4UdYwyUVXLSbJz3INw1a26UJc%2DyqTlblwNYmTmr%2D03%2Db6OZGKB_65tjiNaXg%2D32isA5OcGFItodYH%2DLbMElt3FGdRmI_dk8%26u%3DaHR0cHMlM2ElMmYlMmZ3d3cuYmVzdG1vbmV5LmNvbSUyZmNhci1pbnN1cmFuY2UlMmZjb21wYXJlLWNhci1pbnN1cmFuY2UlM2Zia3clM2RpbnN1cmFuY2UlMjZiY2FtcGlkJTNkNTY5NzY4MzMxJTI2YmNhbXAlM2RDYXIlMjUyMEluc3VyYW5jZSUyNTIwRFQlMjUyMC0lMjUyMFRpZXIlMjUyMDElMjUyMC0lMjUyMFRvcCUyNTIwS1dzJTI1MjBST0FTJTI1MjAtJTI1MjBCaW5nJTI2YmFnaWQlM2QxMTg2Mzc0OTAzOTE0NTg5JTI2YmFnJTNkQ2FyJTI1MjBJbnN1cmFuY2UlMjUyRkF1dG8lMjUyMEluc3VyYW5jZSUyNTJGSW5zdXJhbmNlJTI1MjAtJTI1MjBFeGFjdCUyNmJ0YXJpZCUzZGt3ZC03NDE0ODg0NjI4NzUyMyUzYWxvYy00MTI5JTI2YmlkbSUzZGJlJTI2Ym5ldCUzZG8lMjZiZCUzZGMlMjZibW9idmFsJTNkMCUyNmJ0JTNkc2VhcmNoJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX3Rlcm0lM2RpbnN1cmFuY2UlMjZ1dG1fY2FtcGFpZ24lM2RCaW5nJTJiQ1BDJTJiQ2FtcGFpZ24lMjZjJTNkNzQxNDg2NDA0ODcwMjQlMjZtJTNkZSUyNmslM2Q3NDE0ODg0NjI4NzUyMyUyNiUyNmJwaHlzaWNhbCUzZDkwMTQ3JTI2YmZlZWRpZCUzZCUyNmJpbnRlcmVzdCUzZCUyNmElM2QyNDA1MTU1JTI2dHMlM2RDYXJfaW5zdXJhbmNlX3F1b3Rlc19mcm9tXyUyNDE5X3Blcl9tb250aCUyNnRvcGljJTNkQmluZy1TaG9ydCUyNm5pY2hlJTNkJTI2dXBmJTNkJTI2Y3R5cGUlM2QlMjZleHAlM2QlMjZwcSUzZCUyNmR5biUzZCUyNmNhbXR5cGUlM2RwcyUyNm1zY2xraWQlM2QxN2UxYmE2YTY5ZWExNWZiYWM5NmQzZThkMjU1YzQxYw%26rlid%3D17e1ba6a69ea15fbac96d3e8d255c41c&vqd=4-286537564387209047353624554668195682780&iurl=%7B1%7DIG%3DC2519418CD5D4E6BA49C424313E688A1%26CID%3D0279042664046AB70BA312D065A96B7B%26ID%3DDevEx%2C5075.1,duckduckgo
insurance,d.agkn.com,d.agkn.com,https://duckduckgo.com/y.js?ad_domain=allstate.com&ad_provider=bingv7aa&ad_type=txad&click_metadata=brGZj0mK54kRi1t6jYdWo1DCh22pIELTaJ_C4JMuIsH9Bfz1GGiduSM1ORW8dOc6%2D%2DzptA9M4cZ7lk7UtDBAZDftCTKjFrUYUP4CmiFnIX_Wj4YeVNB2cUpfognL6Xdt%2D_3FW0FALojyPh1xwX8SwEtaFanSSip21mRXe5jBWZI.EfWsSy7kPZwcpL7QN6sV9w&eddgt=f0zOkl9Mt39pQyn1_P0RRA%3D%3D&rut=8daab39387b7c9c48e8498950c2256c9742751c85e77d4c57ac0f3b3efa9014a&u3=https%3A%2F%2Fwww.bing.com%2Faclick%3Fld%3De8_feXpiD0%2DNwG6TDRTe8pfDVUCUzp2zDmT6yoZJjWRqnlJ_xAtC6Po9erLkEeZGQvkt80u0ZSqTvj5BM5BEtkK3jTewsFXyq7%2DOWYirSN_SU6zzLarPs36tCbSaa8TSCEmQcguFJkAF277cY_HeOU8tWce7WVQSCyYoBOYoBgvTy5zofzr3y5yQRYMdkLOBbqb0_JUeSE6kelWb0Ngg8XvdS8%2DChYZAW%2DGGe15WbG6pG0lBv45uxZ_g6VasvKDMSnJYmN5npgHEecA1Hb9nzJ%2DH1bdUgbVCx0TyYIoRofkHiOHjBTh0teSEdBo6Vo1KwC4IG6RMEicd_iHWRTBNMBM_2KEvJslnjbEgRBWJ6REgB8f1d4puszrQ4apRtnIS7iIqKwqp0ut4qNz5nyQVS5vHwW5M92lzRm3nY_Tcz_Tqm4Ek_n2iF%2D8JtgAO7CC2Rv8_A0CV23cuBPbE1awlUdf_7sNGgHTcQzC5B8yshJAwvvCe6xpu%2DpiOxfPelg33QdsIkAN%2DHG10qa1gmGRz%2DC5eSb6L3CbsluknwYdQShhDsYGjs6Yg%2DqlKqrzQgUdM_KmpT9JgEWYU1_NPN7jrmtayNwMD9jmRDgYqy1UH5ExtXdKpW3zTRnRIKbIbcRkS_O7lykhQyXsLVDmrYGfjocjjU%2DzPJTsc7e7S7jo60Cn1LI1W5G2YPxtNjwyh6oKGDKxzAvz_4hHCyEYwZNTdPhdon37ytIw%2DwGUPLJHNoI_7kuWRp6BxUSIrd7POoIOS_uzcQRfohxFFyZ5HLnUfO%2Dyt6f9jo%26u%3DaHR0cHMlM2ElMmYlMmZhZC5kb3VibGVjbGljay5uZXQlMmZzZWFyY2hhZHMlMmZsaW5rJTJmY2xpY2slM2ZsaWQlM2Q0MzcwMDA4MTMxNzEyOTMwNyUyNmRzX3Nfa3dnaWQlM2Q1ODcwMDAwODgzMzEyODg1NCUyNmRzX2FfY2lkJTNkNDA1NTA5MTc2JTI2ZHNfYV9jYWlkJTNkMjIwODIwOTEwNDglMjZkc19hX2FnaWQlM2QxNzQ2MzA0NDM2ODQlMjZkc19hX2xpZCUzZGt3ZC0xMDEyNTI0MSUyNiUyNmRzX2VfYWRpZCUzZDc3NTg0NDk0OTkyOTg5JTI2ZHNfZV90YXJnZXRfaWQlM2Rrd2QtNzc1ODQ3MTQ5MDQzMDAlM2Fsb2MtNDEyOSUyNiUyNmRzX2VfbmV0d29yayUzZG8lMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmZC5hZ2tuLmNvbSUyZnBpeGVsJTJmNDEwMiUyZiUzZmNoZSUzZCUyNmNvbCUzZDIyMDgyMDkxMDQ4JTJjMjU5MzIzNTIwNSUyYzE3NDYzMDQ0MzY4NCUyYyUyYyUyYzIwNGU5M2EwM2M5MjE5MWVhYmU5ZmEyMjg3MmQ5NmQyJTJjJTI2bDAlM2RodHRwcyUzYSUyZiUyZnd3dy5hbGxzdGF0ZS5jb20lMmZsYW5kaW5ncGFnZXMlMmZsc3AlMmZhdXRvLWZvY3VzZWQuaHRtbCUzZkNNUCUzZEtOQy1UMS1OQS1DUlMtTVNOLUFVLU1JU0MtRy0xMDA3NDUtMjQxMjE3JTNhaW5zdXJhbmNlJTI2VEZOJTNkJTI2Q0FNUEFJR04lM2Q0NDQ0OTAwMDAxMDA3NDUlMjZhZmZjb2RlJTNkJTI2a2V5d29yZG1hdGNodHlwZSUzZGluc3VyYW5jZSUyNmtleXdvcmRpZCUzZDEwMTI1MjQxJTI2YWRncm91cGlkJTNkMTc0NjMwNDQzNjg0JTI2Z2NsaWQlM2QyMDRlOTNhMDNjOTIxOTFlYWJlOWZhMjI4NzJkOTZkMiUyNmdjbHNyYyUzZDNwLmRzJTI2JTI2bXNjbGtpZCUzZDIwNGU5M2EwM2M5MjE5MWVhYmU5ZmEyMjg3MmQ5NmQy%26rlid%3D204e93a03c92191eabe9fa22872d96d2&vqd=4-88260560561098054537028791555454675641&iurl=%7B1%7DIG%3DC2519418CD5D4E6BA49C424313E688A1%26CID%3D0279042664046AB70BA312D065A96B7B%26ID%3DDevEx%2C5090.1,duckduckgo
insurance,pearlinsurance.com,pearlinsurance.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwjX1vyv8b6SAxW3b0cBHX6zKMcYACICCAEQABoCcXU&co=1&ase=2&gclid=EAIaIQobChMI19b8r_G-kgMVt29HAR1-syjHEAAYASAAEgL1_PD_BwE&cid=CAASugHkaHkht8PxWUuGCvnScX4Vg7CcahD8hd5NjZl4Hj9RExxPjYai-7bqhPivfe4syK_irR_D5i6bjHHJvZA8wd6v9nIrZpm3MLJc_MSKe_aojiHbHBaDmmee7ngipylu4HcEoMEG0mXUNzDJejQ3ABNv82lbJOj1LW5ee4c9S9BE-06cY1lkLCZRs2qcvgoMC3OMGaY0O4b1qnKC26g1YyNOTgb0GLbjSB3U9SAtV-j-lw_C-JIDpCg6Qjw&cce=2&category=acrcp_v1_32&sig=AOD64_3FyEW0eFsrfTk0BnpNJbodkzHRhQ&q&nis=4&adurl=https://pearlinsurance.com/Lawyers-Professional-Liability?sourceCode%3D241313-PI-PLL-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D11963507422%26utm_term%3Dinsurance%2520companies%26utm_content%3D614789932284%26gad_source%3D5%26gad_campaignid%3D11963507422%26gclid%3DEAIaIQobChMI19b8r_G-kgMVt29HAR1-syjHEAAYASAAEgL1_PD_BwE,syndicated
insurance,acsplans.com,acsplans.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwj47P6v8b6SAxX5aUcBHXM3NhkYACICCAEQBBoCcXU&co=1&ase=2&gclid=EAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYBCAAEgJbC_D_BwE&cid=CAASugHkaH99eSmvLb6HvfR1C1IVaM4cYcWkLh1lqgv3WjDrNnEo2gikkK2nL7My7-hJfk6zJ0jJkXPDUZDg1GBQlYYc-BQ8P7t5ocVkGL8DXjeCj2Y4KEuCXhm8WsiZtA0adO3gKBx485BiDk107QMZzOjq_dUFv7Rm_4EbEKrD-NNiEz0rulMqgg5938RDtm2I4qksEVfZ1EFhyWEktZaBa0pQZSvdcM3gsJcBRU_Nlc9HF_cd_b8fpDzGfg8&cce=2&category=acrcp_v1_32&sig=AOD64_3f5XSReSGyr_BPo3cWlbmpfzdTHQ&q&nis=4&adurl=https://acsplans.com/all-plans/?utm_campaign%3D241236%26utm_source%3DGoogle%26utm_medium%3DSearch%26utm_content%3D241236-ACS-RSA%26sourceCode%3D241236-ACS-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D13186619944%26utm_term%3Dacs%2520insurance%26utm_content%3D624661003133%26gad_source%3D5%26gad_campaignid%3D13186619944,syndicated
insurance,acogplans.com,acogplans.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwj47P6v8b6SAxX5aUcBHXM3NhkYACICCAEQABoCcXU&co=1&ase=2&gclid=EAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYASAAEgLhZ_D_BwE&cid=CAASugHkaH99eSmvLb6HvfR1C1IVaM4cYcWkLh1lqgv3WjDrNnEo2gikkK2nL7My7-hJfk6zJ0jJkXPDUZDg1GBQlYYc-BQ8P7t5ocVkGL8DXjeCj2Y4KEuCXhm8WsiZtA0adO3gKBx485BiDk107QMZzOjq_dUFv7Rm_4EbEKrD-NNiEz0rulMqgg5938RDtm2I4qksEVfZ1EFhyWEktZaBa0pQZSvdcM3gsJcBRU_Nlc9HF_cd_b8fpDzGfg8&cce=2&category=acrcp_v1_32&sig=AOD64_1eQ_fCIuNGDKHg39AstaQLG6goxw&q&nis=4&adurl=https://acogplans.com/all-plans/index.php?utm_campaign%3D241252%26utm_source%3DGoogle%26utm_medium%3DSearchAd%26utm_content%3D241252-ACOG-RSA%26sourceCode%3D241252-ACOG-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D13263864151%26utm_term%3Dinsurance%2520company%26utm_content%3D781721599321%26gad_source%3D5%26gad_campaignid%3D13263864151%26gclid%3DEAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYASAAEgLhZ_D_BwE,syndicated
insurance,asceplans.com,asceplans.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwj47P6v8b6SAxX5aUcBHXM3NhkYACICCAEQAhoCcXU&co=1&ase=2&gclid=EAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYAiAAEgL5SvD_BwE&cid=CAASugHkaH99eSmvLb6HvfR1C1IVaM4cYcWkLh1lqgv3WjDrNnEo2gikkK2nL7My7-hJfk6zJ0jJkXPDUZDg1GBQlYYc-BQ8P7t5ocVkGL8DXjeCj2Y4KEuCXhm8WsiZtA0adO3gKBx485BiDk107QMZzOjq_dUFv7Rm_4EbEKrD-NNiEz0rulMqgg5938RDtm2I4qksEVfZ1EFhyWEktZaBa0pQZSvdcM3gsJcBRU_Nlc9HF_cd_b8fpDzGfg8&cce=2&category=acrcp_v1_32&sig=AOD64_3gu_zdOWu-SPeTYd0bV8uM_nAzBw&q&nis=4&adurl=https://asceplans.com/all-plans/?utm_campaign%3D241387%26utm_source%3DGoogle%26utm_medium%3DSearchAd%26utm_content%3D241387-ASCE-RSA%26sourceCode%3D241387-ASCE-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D18898874590%26utm_term%3Dinsurance%2520life%26utm_content%3D720636372152%26gad_source%3D5%26gad_campaignid%3D18898874590%26gclid%3DEAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYAiAAEgL5SvD_BwE,syndicated
insurance,well-insurance.com,well-insurance.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwj47P6v8b6SAxX5aUcBHXM3NhkYACICCAEQARoCcXU&co=1&ase=2&gclid=EAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYAyAAEgJE_vD_BwE&cid=CAASugHkaH99eSmvLb6HvfR1C1IVaM4cYcWkLh1lqgv3WjDrNnEo2gikkK2nL7My7-hJfk6zJ0jJkXPDUZDg1GBQlYYc-BQ8P7t5ocVkGL8DXjeCj2Y4KEuCXhm8WsiZtA0adO3gKBx485BiDk107QMZzOjq_dUFv7Rm_4EbEKrD-NNiEz0rulMqgg5938RDtm2I4qksEVfZ1EFhyWEktZaBa0pQZSvdcM3gsJcBRU_Nlc9HF_cd_b8fpDzGfg8&cce=2&category=acrcp_v1_33&sig=AOD64_3FpqxixaFGlcj7VH-VM0IAocQ2iw&q&nis=4&adurl=https://www.well-insurance.com/?gad_source%3D5,syndicated
insurance,libertyautoinsurancedmv.com,libertyautoinsurancedmv.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwj47P6v8b6SAxX5aUcBHXM3NhkYACICCAEQAxoCcXU&co=1&ase=2&gclid=EAIaIQobChMI-Oz-r_G-kgMV-WlHAR1zNzYZEAAYBSAAEgLurfD_BwE&cid=CAASugHkaH99eSmvLb6HvfR1C1IVaM4cYcWkLh1lqgv3WjDrNnEo2gikkK2nL7My7-hJfk6zJ0jJkXPDUZDg1GBQlYYc-BQ8P7t5ocVkGL8DXjeCj2Y4KEuCXhm8WsiZtA0adO3gKBx485BiDk107QMZzOjq_dUFv7Rm_4EbEKrD-NNiEz0rulMqgg5938RDtm2I4qksEVfZ1EFhyWEktZaBa0pQZSvdcM3gsJcBRU_Nlc9HF_cd_b8fpDzGfg8&cce=2&category=acrcp_v1_32&sig=AOD64_3cqwUNXUJzcGkZNSa9pNY4nfeGJw&q&nis=4&adurl=https://www.libertyautoinsurancedmv.com/?gad_source%3D5%26gad_campaignid%3D12621366651,syndicated
insurance,ajg.com,ajg.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwiRoPuv8b6SAxWgTkcBHcRrNdkYACICCAEQAhoCcXU&co=1&ase=2&gclid=EAIaIQobChMIkaD7r_G-kgMVoE5HAR3EazXZEAAYBCAAEgJtAfD_BwE&cid=CAASugHkaLo2jHbUZNx0J9zZvTlwfYy-Y17EFQq6XcHvKYJrBySCgU-_adKvP_I6olMl2gQcmr4x1K7iismCXKjU-B5nDPdoWdBePF53Co96hw2nK_CrUc5IBEgRKm5bJPnt28lxPozg8bCiRvyzdJ45b5XQdCN41eyUFDBaX9DsCKkb6ceQdS_iyxW6F60tN1z6Eqd3H34ZrLFRwH8TVoA39v7TNFn1YjyCGzsvu22N2N-ONJS-yHOfkdd4JHk&cce=2&category=acrcp_v1_32&sig=AOD64_17-pVhZ4_WO08mE6sPRO1v3IqsjA&q&nis=4&adurl=https://www.ajg.com/insurance/personal-insurance/?gad_source%3D5%26gad_campaignid%3D23526028241,syndicated
insurance,asceplans.com,asceplans.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiiroyz8b6SAxWeSkcBHccVJ00YACICCAEQABoCcXU&co=1&ase=2&gclid=EAIaIQobChMIoq6Ms_G-kgMVnkpHAR3HFSdNEAAYASAAEgJJdPD_BwE&cid=CAASugHkaBQtmLUpjwZ3Y8WzC7f65iCSeoGUfJJLnC18HcgdDpi2CvjML1NHTXfTOeKBbz4wY4kSK6SBBh2HpSXal4pGk2Pco1NjHcf5NHEj5jYLTGqZniciW9-znHsDN_o1V0pBBRUweDp4DDSlIHO7T1buspo-a5KlEyDOwycW5TQjBWM7jkf0SBw5CpSqS2VdCZt--QCZ20PTA337yI5G-JM2-Iz7qQ1UoE30c_fPTY9A5ZFa5cnyTvZCHww&cce=2&category=acrcp_v1_32&sig=AOD64_01qGQPS0nRYq4OoHEsM2WXjwGoTQ&q&nis=4&adurl=https://asceplans.com/all-plans/?utm_campaign%3D241387%26utm_source%3DGoogle%26utm_medium%3DSearchAd%26utm_content%3D241387-ASCE-RSA%26sourceCode%3D241387-ASCE-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D18898874590%26utm_term%3Dinsurance%2520life%26utm_content%3D634514153249%26gad_source%3D5%26gad_campaignid%3D18898874590%26gclid%3DEAIaIQobChMIoq6Ms_G-kgMVnkpHAR3HFSdNEAAYASAAEgJJdPD_BwE,adsenseads
insurance,acogplans.com,acogplans.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwjA0ouz8b6SAxWmaUcBHYNDGlYYACICCAEQAxoCcXU&co=1&ase=2&gclid=EAIaIQobChMIwNKLs_G-kgMVpmlHAR2DQxpWEAAYAiAAEgK7u_D_BwE&cid=CAASugHkaC4OyhgonsAljoIW5FmGvwilJ_Dqebp5CSOfHjcd1Rj0kXKwUXsbx8biFw7vYdjMa89bffcZFTLJjfCrJ9p_G3pz-aRFsBgq9I9lghbMqnEK5hBlMWDzSgClu1cAZ23Bllx4Sc0KO8ELKn7-Hn_1--QIiGt6fjBDA-Za2719yUk6m0D0XzGE6WNs2kgvm3zkBeKHNvX3ec20vNc_zCBdJj0oHtnG7a7R93RRJasDouD7fbXpYl_fIHA&cce=2&category=acrcp_v1_32&sig=AOD64_20QLQ-ETfU7UDsgCFKRzj-Fqgrkg&q&nis=4&adurl=https://acogplans.com/all-plans/index.php?utm_campaign%3D241252%26utm_source%3DGoogle%26utm_medium%3DSearchAd%26utm_content%3D241252-ACOG-RSA%26sourceCode%3D241252-ACOG-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D13263864151%26utm_term%3Dinsurance%2520company%26utm_content%3D781699776870%26gad_source%3D5%26gad_campaignid%3D13263864151,adsenseads
insurance,acsplans.com,acsplans.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwjA0ouz8b6SAxWmaUcBHYNDGlYYACICCAEQAhoCcXU&co=1&ase=2&gclid=EAIaIQobChMIwNKLs_G-kgMVpmlHAR2DQxpWEAAYBCAAEgLLnvD_BwE&cid=CAASugHkaC4OyhgonsAljoIW5FmGvwilJ_Dqebp5CSOfHjcd1Rj0kXKwUXsbx8biFw7vYdjMa89bffcZFTLJjfCrJ9p_G3pz-aRFsBgq9I9lghbMqnEK5hBlMWDzSgClu1cAZ23Bllx4Sc0KO8ELKn7-Hn_1--QIiGt6fjBDA-Za2719yUk6m0D0XzGE6WNs2kgvm3zkBeKHNvX3ec20vNc_zCBdJj0oHtnG7a7R93RRJasDouD7fbXpYl_fIHA&cce=2&category=acrcp_v1_32&sig=AOD64_0hI3C3dsVt9YnHugLCKR8QevZfvw&q&nis=4&adurl=https://acsplans.com/all-plans/?utm_campaign%3D241236%26utm_source%3DGoogle%26utm_medium%3DSearch%26utm_content%3D241236-ACS-RSA%26sourceCode%3D241236-ACS-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D13186619944%26utm_term%3Dacs%2520insurance%26utm_content%3D624661003133%26gad_source%3D5%26gad_campaignid%3D13186619944,adsenseads
insurance,pearlinsurance.com,pearlinsurance.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwjA0ouz8b6SAxWmaUcBHYNDGlYYACICCAEQABoCcXU&co=1&ase=2&gclid=EAIaIQobChMIwNKLs_G-kgMVpmlHAR2DQxpWEAAYBSAAEgLNavD_BwE&cid=CAASugHkaC4OyhgonsAljoIW5FmGvwilJ_Dqebp5CSOfHjcd1Rj0kXKwUXsbx8biFw7vYdjMa89bffcZFTLJjfCrJ9p_G3pz-aRFsBgq9I9lghbMqnEK5hBlMWDzSgClu1cAZ23Bllx4Sc0KO8ELKn7-Hn_1--QIiGt6fjBDA-Za2719yUk6m0D0XzGE6WNs2kgvm3zkBeKHNvX3ec20vNc_zCBdJj0oHtnG7a7R93RRJasDouD7fbXpYl_fIHA&cce=2&category=acrcp_v1_32&sig=AOD64_1QsKrR2nPwZmyw3yzsgKSuNzMGSA&q&nis=4&adurl=https://pearlinsurance.com/Lawyers-Professional-Liability?sourceCode%3D241313-PI-PLL-RSA%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D11963507422%26utm_term%3Dinsurance%2520services%26utm_content%3D711489446290%26gad_source%3D5%26gad_campaignid%3D11963507422,adsenseads
insurance,well-insurance.com,well-insurance.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwjA0ouz8b6SAxWmaUcBHYNDGlYYACICCAEQBBoCcXU&co=1&ase=2&gclid=EAIaIQobChMIwNKLs_G-kgMVpmlHAR2DQxpWEAAYAyAAEgIzWvD_BwE&cid=CAASugHkaC4OyhgonsAljoIW5FmGvwilJ_Dqebp5CSOfHjcd1Rj0kXKwUXsbx8biFw7vYdjMa89bffcZFTLJjfCrJ9p_G3pz-aRFsBgq9I9lghbMqnEK5hBlMWDzSgClu1cAZ23Bllx4Sc0KO8ELKn7-Hn_1--QIiGt6fjBDA-Za2719yUk6m0D0XzGE6WNs2kgvm3zkBeKHNvX3ec20vNc_zCBdJj0oHtnG7a7R93RRJasDouD7fbXpYl_fIHA&cce=2&category=acrcp_v1_33&sig=AOD64_0BgHfw8JZpLhGjj--uCFCmwFYJQA&q&nis=4&adurl=https://www.well-insurance.com/?gad_source%3D5,adsenseads
gemini,use.ai,use.ai,https://www.bing.com/aclk?ld=e8vS_F45J9JlB6jwzOmACfmzVUCUx8C3PRwrfpV1zWj8W46ccS3lCfb9BCiXKfsP28uI3sbbf9Npy9nKluwopwl7EmkPIbXWoe55fSEW_RizjyUvq9VZBf_auYgf6WndIs6NsMAA2g6tOaxxAyqjKvv1Ea9VDv1bX5YQ2dUC3BzSWV3BAsOqLtUUpG8cotZJ8bLt7HOJ4eBsaYi-iemBDV38HYef4&u=aHR0cHMlM2ElMmYlMmZ1c2UuYWklMmZjaGF0JTNmbW9kZWwlM2RnZW1pbmklMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RVUy1FTi1EZXNrdG9wLVNlYXJjaC1Vc2VBSS1HZW1pbmklMjZ1dG1fY2FtcGFpZ25faWQlM2Q1MjM2MjM0NjYlMjZ1dG1fYWRncm91cCUzZFVTLUVOLUdlbWluaTMtR2VuZXJpYy1Ccm9hZCUyNnV0bV9hZGdyb3VwX2lkJTNkMTMxOTQxNjY2NzgzMzgzMCUyNnV0bV90ZXJtJTNkR29vZ2xlJTI1MjBHZW1pbmklMjUyMDMlMjZ1dG1fbWF0Y2hfdHlwZSUzZGIlMjZ1dG1fY29udGVudCUzZCUyNnV0bV9jb250ZW50X2lkJTNkJTI2dXRtX2Z1bm5lbCUzZCUyNnBhcnRuZXIlM2RXTSUyNmlkJTNkWjI5dloyeGxmR053WTN4N1gyTmhiWEJoYVdkdWZYeDdhMlY1ZDI5eVpIMThlMk55WldGMGFYWmxmWHg4ZTJGa1ozSnZkWEJwWkgxOGUxOWhaR2R5YjNWd2ZYeDdZM0psWVhScGRtVjklMjZ1cmwlM2RodHRwcyUyNTNBJTI1MkYlMjUyRnVzZS5haSUyNTJGY2hhdCUyNTNGbW9kZWwlMjUzRGdlbWluaSUyNm1zY2xraWQlM2Q5NmU4Yjc1YTVhMzExODkzMWQwYmRlZDhlMWVjYTlmNA&rlid=96e8b75a5a3118931d0bded8e1eca9f4&ntb=1,bing
